identifier,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.23.4,0.000473036896877956,0.000473036896877956,0.331598864711447,0.000473036896877956,0.000473036896877956,0.000473036896877956,0.000473036896877956,0.000473036896877956,0.000473036896877956,0.000473036896877956,0.0477767265846736,0.000473036896877956,0.000473036896877956,0.615421002838221
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.23.5,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.238132911392405,0.000791139240506329,0.000791139240506329,0.0799050632911392,0.000791139240506329,0.000791139240506329,0.673259493670886
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.23.6,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.584380610412926,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.359964093357271,0.0457809694793537,0.000897666068222621
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.24.1,0.273907103825137,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.512978142076503,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.205601092896175
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.24.2,0.000791139240506329,0.238132911392405,0.000791139240506329,0.198575949367089,0.000791139240506329,0.000791139240506329,0.0403481012658228,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.51503164556962
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.24.3,0.000733137829912024,0.000733137829912024,0.000733137829912024,0.0740469208211144,0.000733137829912024,0.000733137829912024,0.000733137829912024,0.477272727272727,0.000733137829912024,0.000733137829912024,0.000733137829912024,0.000733137829912024,0.220674486803519,0.220674486803519
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.24.4,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.141456582633053,0.561624649859944,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.281512605042017,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.24.5,0.000522466039707419,0.000522466039707419,0.000522466039707419,0.000522466039707419,0.496865203761755,0.496865203761755,0.000522466039707419,0.000522466039707419,0.000522466039707419,0.000522466039707419,0.000522466039707419,0.000522466039707419,0.000522466039707419,0.000522466039707419
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.24.6,0.000660501981505945,0.0336856010568032,0.000660501981505945,0.000660501981505945,0.165785997357992,0.000660501981505945,0.0336856010568032,0.000660501981505945,0.000660501981505945,0.000660501981505945,0.000660501981505945,0.165785997357992,0.000660501981505945,0.595112285336856
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.25.1,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.799847792998478,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.191019786910198
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.25.2,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.46412037037037,0.00115740740740741,0.0590277777777778,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.46412037037037
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.25.3,0.00122850122850123,0.00122850122850123,0.738329238329238,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.185503685503685,0.00122850122850123,0.0626535626535626,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.25.4,0.00076103500761035,0.00076103500761035,0.647640791476408,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.30517503805175,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.0388127853881279
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.25.5,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.277689873417722,0.594145569620253,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.119462025316456
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.26.1,0.0266457680250784,0.000522466039707419,0.000522466039707419,0.209508881922675,0.000522466039707419,0.000522466039707419,0.000522466039707419,0.000522466039707419,0.000522466039707419,0.000522466039707419,0.000522466039707419,0.0788923719958203,0.000522466039707419,0.679728317659352
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.26.2,0.622340425531915,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.356382978723404
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.26.3,0.0867697594501718,0.000859106529209622,0.129725085910653,0.000859106529209622,0.172680412371134,0.215635738831615,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.38745704467354
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.27.1,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.673259493670886,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.317246835443038
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.27.2,0.0906642728904847,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.763913824057451,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.135547576301616,0.000897666068222621,0.000897666068222621,0.000897666068222621
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.27.3,0.000551267916207277,0.000551267916207277,0.000551267916207277,0.000551267916207277,0.937706725468578,0.0556780595369349,0.000551267916207277,0.000551267916207277,0.000551267916207277,0.000551267916207277,0.000551267916207277,0.000551267916207277,0.000551267916207277,0.000551267916207277
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.27.4,0.00076103500761035,0.00076103500761035,0.0768645357686454,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.91400304414003
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.27.5,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.453313253012048,0.528614457831325,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.27.6,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.329321663019694,0.00109409190371991,0.548140043763676,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.110503282275711
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.28.1,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.219912472647702,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.0557986870897155,0.712253829321663
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.28.2,0.38745704467354,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.215635738831615,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.38745704467354
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.28.3,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.0457809694793537,0.225314183123878,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.225314183123878,0.494614003590664
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.28.4,0.000707213578500707,0.248231966053748,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.425035360678925,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.318953323903819
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.28.5,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.46412037037037,0.521990740740741
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.29.1,0.000619578686493185,0.000619578686493185,0.000619578686493185,0.000619578686493185,0.000619578686493185,0.000619578686493185,0.186493184634449,0.000619578686493185,0.279429987608426,0.000619578686493185,0.000619578686493185,0.000619578686493185,0.248451053283767,0.279429987608426
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.29.2,0.000566893424036281,0.000566893424036281,0.000566893424036281,0.482426303854875,0.000566893424036281,0.170634920634921,0.000566893424036281,0.000566893424036281,0.0289115646258503,0.000566893424036281,0.000566893424036281,0.000566893424036281,0.000566893424036281,0.312358276643991
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.30.1,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.159018987341772,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.831487341772152
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.30.2,0.000733137829912024,0.000733137829912024,0.000733137829912024,0.147360703812317,0.000733137829912024,0.000733137829912024,0.000733137829912024,0.000733137829912024,0.000733137829912024,0.000733137829912024,0.000733137829912024,0.000733137829912024,0.0740469208211144,0.770527859237537
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.31.1,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.180430879712747,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.808797127468582
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.31.2,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.196498054474708,0.00194552529182879,0.00194552529182879,0.391050583657588,0.0992217898832685,0.0992217898832685,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.196498054474708
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.31.3,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.467842323651452,0.00103734439834025,0.519709543568465
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.31.4,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.328534031413613,0.00130890052356021,0.655759162303665
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.32.1,0.00076103500761035,0.00076103500761035,0.0768645357686454,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.0768645357686454,0.00076103500761035,0.114916286149163,0.00076103500761035,0.00076103500761035,0.723744292237443
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.32.2,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.185503685503685,0.00122850122850123,0.124078624078624,0.00122850122850123,0.0626535626535626,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.615479115479115
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.32.3,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.478825136612022,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.512978142076503
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.33.1,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.0867697594501718,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.129725085910653,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.774054982817869
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.33.2,0.655759162303665,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.328534031413613
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.33.3,0.0831960461285008,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.247940691927512,0.206754530477759,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.453871499176277
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.33.4,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.395463510848126,0.000986193293885602,0.000986193293885602,0.198224852071006,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.395463510848126
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.34.1,0.265459363957597,0.000441696113074205,0.000441696113074205,0.000441696113074205,0.000441696113074205,0.000441696113074205,0.000441696113074205,0.000441696113074205,0.000441696113074205,0.0666961130742049,0.000441696113074205,0.265459363957597,0.000441696113074205,0.397968197879859
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.35.1,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.985776805251641
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.35.2,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.20850622406639,0.00103734439834025,0.260373443983403,0.00103734439834025,0.519709543568465
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.35.3,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.219912472647702,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.766958424507659
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.35.4,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.232638888888889,0.00115740740740741,0.00115740740740741,0.290509259259259,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.46412037037037
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.36.1,0.000939849624060151,0.000939849624060151,0.000939849624060151,0.000939849624060151,0.000939849624060151,0.000939849624060151,0.000939849624060151,0.000939849624060151,0.517857142857143,0.000939849624060151,0.000939849624060151,0.000939849624060151,0.000939849624060151,0.470864661654135
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.36.2,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.87636761487965,0.00109409190371991,0.00109409190371991,0.110503282275711
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.37.1,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.0904255319148936,0.888297872340426,0.00177304964539007,0.00177304964539007,0.00177304964539007
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.37.2,0.000484496124031008,0.000484496124031008,0.000484496124031008,0.000484496124031008,0.000484496124031008,0.000484496124031008,0.000484496124031008,0.000484496124031008,0.000484496124031008,0.000484496124031008,0.993701550387597,0.000484496124031008,0.000484496124031008,0.000484496124031008
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.37.3,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.981792717086835,0.00140056022408964,0.00140056022408964,0.00140056022408964
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.37.4,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.987179487179487,0.000986193293885602,0.000986193293885602,0.000986193293885602
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.37.5,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.990106544901065,0.00076103500761035,0.00076103500761035,0.00076103500761035
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.38.1,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.277472527472527,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.68956043956044
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.38.2,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.695601851851852,0.00115740740740741,0.290509259259259
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.38.3,0.000660501981505945,0.000660501981505945,0.000660501981505945,0.000660501981505945,0.562087186261559,0.0336856010568032,0.264861294583884,0.000660501981505945,0.000660501981505945,0.000660501981505945,0.000660501981505945,0.000660501981505945,0.000660501981505945,0.132760898282695
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.38.4,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.982984293193717
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.38.5,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.393979057591623,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.590314136125654
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.39.1,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.984029484029484
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.39.2,0.000473036896877956,0.000473036896877956,0.000473036896877956,0.000473036896877956,0.000473036896877956,0.378902554399243,0.000473036896877956,0.000473036896877956,0.000473036896877956,0.000473036896877956,0.000473036896877956,0.0241248817407758,0.000473036896877956,0.591769157994324
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.39.3,0.403345724907063,0.000619578686493185,0.000619578686493185,0.000619578686493185,0.000619578686493185,0.000619578686493185,0.000619578686493185,0.000619578686493185,0.000619578686493185,0.000619578686493185,0.000619578686493185,0.000619578686493185,0.0625774473358117,0.5272614622057
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.39.4,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.964285714285714
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.40.1,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.577429983525535,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.412685337726524
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.40.2,0.000660501981505945,0.000660501981505945,0.000660501981505945,0.000660501981505945,0.42998678996037,0.000660501981505945,0.396961690885073,0.000660501981505945,0.0336856010568032,0.000660501981505945,0.000660501981505945,0.132760898282695,0.000660501981505945,0.000660501981505945
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.40.3,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.238132911392405,0.356803797468354,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.0799050632911392,0.000791139240506329,0.317246835443038
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.41.1,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.38967468175389,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.601838755304102
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.41.2,0.180430879712747,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.31508078994614,0.000897666068222621,0.31508078994614,0.000897666068222621,0.000897666068222621,0.180430879712747,0.000897666068222621,0.000897666068222621
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.41.3,0.403345724907063,0.000619578686493185,0.000619578686493185,0.000619578686493185,0.000619578686493185,0.0935563816604709,0.000619578686493185,0.000619578686493185,0.000619578686493185,0.000619578686493185,0.000619578686493185,0.000619578686493185,0.000619578686493185,0.496282527881041
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.41.4,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.97198275862069
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.42.1,0.0529045643153527,0.00103734439834025,0.571576763485477,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.364107883817427
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.42.2,0.135547576301616,0.000897666068222621,0.359964093357271,0.000897666068222621,0.0457809694793537,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.0906642728904847,0.000897666068222621,0.180430879712747,0.000897666068222621,0.000897666068222621,0.180430879712747
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.42.3,0.46412037037037,0.00115740740740741,0.46412037037037,0.00115740740740741,0.0590277777777778,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.42.4,0.371499176276771,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.330313014827018,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.289126853377265
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.43.1,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.0867697594501718,0.258591065292096,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.645189003436426
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.43.2,0.354314002828854,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.248231966053748,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.38967468175389,0.000707213578500707,0.000707213578500707,0.000707213578500707
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.43.3,0.000536480686695279,0.000536480686695279,0.000536480686695279,0.0273605150214592,0.456545064377682,0.000536480686695279,0.000536480686695279,0.000536480686695279,0.000536480686695279,0.000536480686695279,0.215128755364807,0.000536480686695279,0.134656652360515,0.161480686695279
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.43.4,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.42156862745098,0.00140056022408964,0.00140056022408964,0.211484593837535,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.351540616246499
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.44.1,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.0403481012658228,0.238132911392405,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.356803797468354,0.000791139240506329,0.0403481012658228,0.000791139240506329,0.000791139240506329,0.317246835443038
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.44.2,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.198575949367089,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.0403481012658228,0.000791139240506329,0.000791139240506329,0.752373417721519
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.44.3,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.119462025316456,0.000791139240506329,0.000791139240506329,0.871044303797468
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.44.4,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.491596638655462,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.491596638655462
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.45.1,0.000522466039707419,0.000522466039707419,0.157262277951933,0.000522466039707419,0.0788923719958203,0.235632183908046,0.000522466039707419,0.000522466039707419,0.000522466039707419,0.000522466039707419,0.0527690700104493,0.000522466039707419,0.000522466039707419,0.470741901776385
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.45.2,0.000473036896877956,0.000473036896877956,0.000473036896877956,0.000473036896877956,0.284295175023652,0.000473036896877956,0.000473036896877956,0.000473036896877956,0.568117313150426,0.000473036896877956,0.000473036896877956,0.000473036896877956,0.000473036896877956,0.142384105960265
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.45.3,0.00130890052356021,0.393979057591623,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.328534031413613,0.263089005235602,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8.45.4,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.691321499013807,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.296844181459566
