term,february_people_cathedral_aftershocks_rubble_buildings_september,city_council_community_reports_chief_executive_government_public,aftershocks_people_house_woman_september_couple_disaster,red_zone_homes_people_areas_damage_central,february_south_pike_river_zealand_island_news_september,describes_experience_touches_sep_family_work_dunedin,eqc_work_rebuild_commission_heading_ian_homes,buildings_city_heritage_architect_notes_discusses_auckland,john_key_labelled_cup_prime_february_rugby_world_representing,buildings_time_february_ring_moon_rubble_devastated,mayor_bob_parker_mp_local_february_special_anderton,finance_government_billion_economy_bill_english_rate_bank,insurance_recent_companies_house_ami_community_company,people_woman_newspaper_reading_comments_headline_february,city_people_university_cbd_including_magnitude_effects,party_year_gas_energy_oil_leader_exploration,people_february_september_jersey_victims_replies_zealand
area,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,0.00978206025488696,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,0.00835430017097819,0.00214522155450426,2.77092742941062e-05,2.17679966912645e-05,0.00111869091228147,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
called,1.56644057707671e-05,1.54109325155265e-05,0.00887114223332481,0.00652679893878481,0.00216789370881539,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,0.00437536733494417,2.19351159270877e-05,1.67816207689339e-05,0.00606441324989732,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
effects,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,0.00569286900722611,2.65329406458118e-05,0.00209900054212597,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,0.00111869091228147,1.67816207689339e-05,2.41610089637343e-05,0.012952990831029,2.94646277144288e-05,2.50695680513425e-05
magnitude,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.00782792765915129,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,0.0137615420689209,2.94646277144288e-05,2.50695680513425e-05
public,1.56644057707671e-05,0.0131147035707131,1.96699384330927e-05,1.62763065805108e-05,0.00109467900148104,1.41966808160252e-05,2.65329406458118e-05,0.00418410041841004,1.42067652616176e-05,2.77092742941062e-05,0.00437536733494417,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
recent,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,0.00214369880321981,2.65329406458118e-05,1.39006658418938e-05,0.00214522155450426,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,0.0151202403128094,2.41610089637343e-05,0.00325037597632562,2.94646277144288e-05,2.50695680513425e-05
ring,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,0.0208096649948738,0.00111016783125449,2.19351159270877e-05,1.67816207689339e-05,0.0108966150426442,1.61710247578389e-05,2.94646277144288e-05,0.00378550477575271
areas,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,0.0146649522290402,0.00216789370881539,1.41966808160252e-05,2.65329406458118e-05,0.00279403383422066,1.42067652616176e-05,0.00141317298899942,2.17679966912645e-05,0.00221544670863586,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
cathedral,0.020379391907768,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,0.000708933957936585,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
centre,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,0.00324110841614973,0.00356336688482233,2.65329406458118e-05,1.39006658418938e-05,0.00640725113298953,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,0.00567602969000146,2.94646277144288e-05,0.00378550477575271
companies,1.56644057707671e-05,0.00309759743562083,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,0.0142811592743627,0.00364831235352388,1.61710247578389e-05,0.00444915878487875,2.50695680513425e-05
national,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,0.00546376716950739,0.00769922569040777,0.00337310577455571,2.41610089637343e-05,1.61710247578389e-05,0.00297592739915731,0.0113063751911555
prime,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.0191933398684454,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
tells,0.0062814267140776,0.0023270508098445,0.00198666378174236,1.62763065805108e-05,0.00753396724548713,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,0.00972595527723129,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
week,1.56644057707671e-05,1.54109325155265e-05,0.0059206514683609,1.62763065805108e-05,0.00968039666015583,1.41966808160252e-05,0.00931306216667993,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,0.00546376716950739,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
economic,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,0.0120862488758253,0.0042121868130024,2.41610089637343e-05,0.00810168340367729,2.94646277144288e-05,2.50695680513425e-05
family,1.56644057707671e-05,1.54109325155265e-05,0.00493715454670627,1.62763065805108e-05,2.1464294146687e-05,0.0120813753744375,2.65329406458118e-05,1.39006658418938e-05,0.000724545028342497,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,0.00378550477575271
heading,0.00158210498284748,1.54109325155265e-05,0.00395365762505163,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,0.0146196502958423,1.39006658418938e-05,0.00640725113298953,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
impact,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,0.0120862488758253,0.00253402473610901,2.41610089637343e-05,0.00971878587946118,2.94646277144288e-05,2.50695680513425e-05
long,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,0.00327153762268266,0.00646075253815278,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,0.00364831235352388,0.0064845809278934,2.94646277144288e-05,0.00629246158088696
party,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,0.00123221145715045,1.61710247578389e-05,0.0368602492707505,2.50695680513425e-05
sign,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,0.00327153762268266,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.0113796189745557,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,0.00244026190533717,1.61710247578389e-05,0.00592239017060019,2.50695680513425e-05
aftermath,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,0.00569286900722611,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,0.00655216700407061,2.19351159270877e-05,0.00589034888989579,2.41610089637343e-05,0.00325037597632562,2.94646277144288e-05,2.50695680513425e-05
aftershock,0.0062814267140776,1.54109325155265e-05,0.00985463915497944,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.00498657460682777,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
architect,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,0.00143386476241855,2.65329406458118e-05,0.0159996663840198,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
back,1.56644057707671e-05,0.00540923731294981,1.96699384330927e-05,1.62763065805108e-05,0.0107536113674902,1.41966808160252e-05,0.00400647403751758,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,0.00606441324989732,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
broken,0.00784786729115431,1.54109325155265e-05,0.00395365762505163,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,0.0013531799729364,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,0.00331220250499024,1.67816207689339e-05,0.00848051414627075,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
island,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,0.0161196849041619,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,0.0048563628017106,1.61710247578389e-05,0.00886885294204308,2.50695680513425e-05
rugby_world,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.0177726633422836,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
words,0.00549820642553925,1.54109325155265e-05,1.96699384330927e-05,0.00489916828073374,0.00109467900148104,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.00782792765915129,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
chch,1.56644057707671e-05,1.54109325155265e-05,0.00395365762505163,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.00782792765915129,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,0.0113063751911555
collapsed,0.0109807484453077,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,0.00798641513438934,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,0.00592239017060019,2.50695680513425e-05
decision,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,0.00646075253815278,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.00924860418531305,0.00141317298899942,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,0.00325037597632562,2.94646277144288e-05,2.50695680513425e-05
events,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,0.00995187325203368,2.65329406458118e-05,1.39006658418938e-05,0.00356589808066601,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,0.00629246158088696
group,1.56644057707671e-05,0.00309759743562083,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,0.00672942992834248,0.0121046654908309,1.61710247578389e-05,2.94646277144288e-05,0.00253202637318559
land,1.56644057707671e-05,0.00155650418406818,0.00690414839001554,0.00978206025488696,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,0.00244182473843367,2.94646277144288e-05,2.50695680513425e-05
march,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,0.00245772229365712,0.00753396724548713,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.00782792765915129,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,0.00444915878487875,2.50695680513425e-05
move,1.56644057707671e-05,1.54109325155265e-05,0.00100316686008773,0.00734061426781035,0.00968039666015583,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.00214522155450426,2.77092742941062e-05,2.17679966912645e-05,0.00221544670863586,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
region,1.56644057707671e-05,0.00772087719027878,1.96699384330927e-05,1.62763065805108e-05,0.00216789370881539,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,0.00971878587946118,2.94646277144288e-05,2.50695680513425e-05
replies,1.56644057707671e-05,0.000785957558291852,0.00690414839001554,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,0.00533312106980817,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,0.0150668103988568
represents,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,0.00753396724548713,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.00640725113298953,2.77092742941062e-05,2.17679966912645e-05,0.00879598148676216,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
standing,0.00236532527138583,1.54109325155265e-05,0.00100316686008773,0.00245772229365712,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.00356589808066601,2.77092742941062e-05,0.00872896667319707,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,0.00503898317831984
world,1.56644057707671e-05,0.00617978393872613,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.0113796189745557,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
ami,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.00569691286990865,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,0.0126029971974693,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
claims,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,0.0106397091989705,0.00140396725003128,1.42067652616176e-05,0.00695502784782067,2.17679966912645e-05,2.19351159270877e-05,0.00672942992834248,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
couple,1.56644057707671e-05,1.54109325155265e-05,0.0118216329982887,0.00896824492586142,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
district,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,0.00734061426781035,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,0.00487913371050473,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,0.000855862659215627,2.41610089637343e-05,0.00486747845210951,2.94646277144288e-05,2.50695680513425e-05
left,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,0.0040853529517082,0.00646075253815278,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.00498657460682777,2.77092742941062e-05,2.17679966912645e-05,0.00550571409769901,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
months,0.000798884694309121,1.54109325155265e-05,1.96699384330927e-05,0.0105958755839125,2.1464294146687e-05,1.41966808160252e-05,0.00665976810209876,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,0.00592239017060019,2.50695680513425e-05
paper,0.00706464700261596,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,0.00324110841614973,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,0.00328696750038094,0.00550571409769901,1.67816207689339e-05,0.00364831235352388,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
part,0.00158210498284748,1.54109325155265e-05,1.96699384330927e-05,0.00571298360975927,2.1464294146687e-05,0.00640270304802737,0.00665976810209876,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
state,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,0.00109467900148104,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.000724545028342497,2.77092742941062e-05,2.17679966912645e-05,0.00440895830134462,0.00924667304368256,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,0.00754593998345408
touches,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,0.01350104345604,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,0.00141317298899942,2.17679966912645e-05,2.19351159270877e-05,0.00253402473610901,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
