identifier,TopicValue2,Topic,TopicValue,Month,Publisher,february_people_cathedral_aftershocks_rubble_buildings_september,city_council_community_reports_chief_executive_government_public,aftershocks_people_house_woman_september_couple_disaster,red_zone_homes_people_areas_damage_central,february_south_pike_river_zealand_island_news_september,describes_experience_touches_sep_family_work_dunedin,eqc_work_rebuild_commission_heading_ian_homes,buildings_city_heritage_architect_notes_discusses_auckland,john_key_labelled_cup_prime_february_rugby_world_representing,buildings_time_february_ring_moon_rubble_devastated,mayor_bob_parker_mp_local_february_special_anderton,finance_government_billion_economy_bill_english_rate_bank,insurance_recent_companies_house_ami_community_company,people_woman_newspaper_reading_comments_headline_february,city_people_university_cbd_including_magnitude_effects,party_year_gas_energy_oil_leader_exploration,people_february_september_jersey_victims_replies_zealand
DCDL-0016804,1.94952681388013,february_people_cathedral_aftershocks_rubble_buildings_september,0.949526813880126,2010-12,Southland times (Newspaper),0.949526813880126,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211
DCDL-0016946,17.522816166884,people_february_september_jersey_victims_replies_zealand,0.522816166883963,2011-01,Press (Christchurch, N.Z.) (Newspaper),0.457627118644068,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.522816166883963
DCDL-0017142,17.4721508140531,people_february_september_jersey_victims_replies_zealand,0.472150814053128,2011-02,Press (Christchurch, N.Z.) (Newspaper),0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.0865467009425878,0.343616109682948,0.000856898029134533,0.000856898029134533,0.0865467009425878,0.472150814053128
DCDL-0017148,3.77662874870734,aftershocks_people_house_woman_september_couple_disaster,0.776628748707342,2011-02,Marlborough Express (Newspaper),0.00103412616339193,0.00103412616339193,0.776628748707342,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.207859358841779
DCDL-0017150,17.4854932301741,people_february_september_jersey_victims_replies_zealand,0.485493230174081,2011-02,Timaru herald (Newspaper),0.292069632495164,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.195357833655706,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.485493230174081
DCDL-0017150A,17.678916827853,people_february_september_jersey_victims_replies_zealand,0.678916827852998,2011-02,Manawatu standard (Newspaper),0.195357833655706,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.0986460348162476,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.678916827852998
DCDL-0017151,17.9791395045632,people_february_september_jersey_victims_replies_zealand,0.979139504563233,2011-02,Timaru herald (Newspaper),0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.979139504563233
DCDL-0017151A,17.9791395045632,people_february_september_jersey_victims_replies_zealand,0.979139504563233,2011-02,Manawatu standard (Newspaper),0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.979139504563233
DCDL-0017152,1.84172661870504,february_people_cathedral_aftershocks_rubble_buildings_september,0.841726618705036,2011-03,Manawatu standard (Newspaper),0.841726618705036,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.122302158273381,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218
DCDL-0017156,1.95640326975477,february_people_cathedral_aftershocks_rubble_buildings_september,0.956403269754768,2011-02,Waikato times (Newspaper),0.956403269754768,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698
DCDL-0017157,1.75160599571734,february_people_cathedral_aftershocks_rubble_buildings_september,0.751605995717345,2011-02,Dominion post (Newspaper),0.751605995717345,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.21627408993576,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634
DCDL-0017159,1.6711362032463,february_people_cathedral_aftershocks_rubble_buildings_september,0.671136203246295,2011-02,Southland times (Newspaper),0.671136203246295,0.000705716302046577,0.0359915314043754,0.000705716302046577,0.000705716302046577,0.0712773465067043,0.000705716302046577,0.000705716302046577,0.21242060691602,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577
DCDL-0017160,1.63552479815456,february_people_cathedral_aftershocks_rubble_buildings_september,0.635524798154556,2011-02,Southland times (Newspaper),0.635524798154556,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.116493656286044,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.231833910034602,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558
DCDL-0017162,1.46651135701805,february_people_cathedral_aftershocks_rubble_buildings_september,0.466511357018055,2011-02,Northern advocate (Newspaper),0.466511357018055,0.0005824111822947,0.0005824111822947,0.20442632498544,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0297029702970297,0.0297029702970297,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0879440885264997,0.0005824111822947,0.0005824111822947,0.175305765870705
DCDL-0017163,1.51809720785936,february_people_cathedral_aftershocks_rubble_buildings_september,0.518097207859359,2011-02,Northern advocate (Newspaper),0.518097207859359,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.311271975180972,0.156153050672182,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193
DCDL-0017164,9.75280898876404,john_key_labelled_cup_prime_february_rugby_world_representing,0.752808988764045,2011-02,Northern advocate (Newspaper),0.00374531835205993,0.191011235955056,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.752808988764045,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993
DCDL-0017165,5.53492193919474,february_south_pike_river_zealand_island_news_september,0.534921939194741,2011-02,Marlborough Express (Newspaper),0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.534921939194741,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.452752670501233,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086
DCDL-0017166,5.984267453294,february_south_pike_river_zealand_island_news_september,0.984267453294002,2011-02,Timaru herald (Newspaper),0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.984267453294002,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877
DCDL-0017166A,5.984267453294,february_south_pike_river_zealand_island_news_september,0.984267453294002,2011-02,Manawatu standard (Newspaper),0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.984267453294002,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877
DCDL-0017168,1.98737174427782,february_people_cathedral_aftershocks_rubble_buildings_september,0.987371744277822,2011-02,Dominion post (Newspaper),0.987371744277822,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148
DCDL-0017168A,1.98829553767374,february_people_cathedral_aftershocks_rubble_buildings_september,0.988295537673738,2012-01,Dominion post (Newspaper),0.988295537673738,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368
DCDL-0017169,1.82608695652174,february_people_cathedral_aftershocks_rubble_buildings_september,0.826086956521739,2011-02,Otago daily times (Newspaper),0.826086956521739,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.151424287856072,0.00149925037481259
DCDL-0017170,9.76444929116685,john_key_labelled_cup_prime_february_rugby_world_representing,0.764449291166848,2011-02,Southland times (Newspaper),0.219193020719738,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.764449291166848,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422
DCDL-0017173,1.67321613236815,february_people_cathedral_aftershocks_rubble_buildings_september,0.673216132368149,2011-02,Otago daily times (Newspaper),0.673216132368149,0.0527404343329886,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.156153050672182,0.00103412616339193,0.00103412616339193,0.104446742502585
DCDL-0017174,9.48784440842788,john_key_labelled_cup_prime_february_rugby_world_representing,0.487844408427877,2011-02,Marlborough Express (Newspaper),0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.325769854132901,0.487844408427877,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.163695299837925,0.00162074554294976,0.00162074554294976,0.00162074554294976
DCDL-0017177,17.9791395045632,people_february_september_jersey_victims_replies_zealand,0.979139504563233,2011-02,Timaru herald (Newspaper),0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.979139504563233
DCDL-0017177A,17.9791395045632,people_february_september_jersey_victims_replies_zealand,0.979139504563233,2011-02,Manawatu standard (Newspaper),0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.979139504563233
DCDL-0017178,1.60087241003272,february_people_cathedral_aftershocks_rubble_buildings_september,0.600872410032715,2011-02,Timaru herald (Newspaper),0.600872410032715,0.00109051254089422,0.00109051254089422,0.0556161395856052,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.0556161395856052,0.273718647764449,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422
DCDL-0017179,11.522816166884,mayor_bob_parker_mp_local_february_special_anderton,0.522816166883963,2011-03,Manawatu standard (Newspaper),0.327249022164276,0.00130378096479791,0.131681877444589,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.522816166883963,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791
DCDL-0017181,1.36842105263158,february_people_cathedral_aftershocks_rubble_buildings_september,0.368421052631579,2011-02,Waikato times (Newspaper),0.368421052631579,0.123623011015912,0.123623011015912,0.123623011015912,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.123623011015912,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.123623011015912
DCDL-0017185,14.522816166884,people_woman_newspaper_reading_comments_headline_february,0.522816166883963,2011-03,Listener (Serial),0.262059973924381,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.196870925684485,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.522816166883963,0.00130378096479791,0.00130378096479791,0.00130378096479791
