identifier,nz_company_canterbury_exploration_fracking_gas_oil,earthquake_canterbury_talks_commission_speaks_economic_earthquakes,christchurch_earthquake_high_house_party_including_damaged,mayor_christchurch_bob_parker_architect_river_writer,quake_christchurch_earthquake_talks_experience_feb_nz,christchurch_earthquake_city_talks_business_recovery_earthquakes,earthquake_earthquakes_talks_canterbury_university_community_lessons,nz_christchurch_civil_earthquake_national_defence_approach,earthquake_buildings_christchurch_city_building_heritage_notes,christchurch_earthquake_feb_talks_includes_sep_dunedin,christchurch_earthquake_city_people_residents_describes_quake,insurance_christchurch_earthquakes_rebuilding_executive_companies_nz
INNZ-50184,0.000661375661375661,0.166005291005291,0.0337301587301587,0.0337301587301587,0.000661375661375661,0.000661375661375661,0.430555555555556,0.000661375661375661,0.298280423280423,0.000661375661375661,0.000661375661375661,0.0337301587301587
INNZ-50610,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.994912118408881
INNZ-51093,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.712264150943396,0.00471698113207547,0.00471698113207547,0.240566037735849,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547
INNZ-51122,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.767175572519084,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.194656488549618,0.00381679389312977
INNZ-51192,0.00116009280742459,0.175174013921114,0.00116009280742459,0.00116009280742459,0.117169373549884,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.697215777262181,0.00116009280742459,0.00116009280742459,0.00116009280742459
INNZ-51211,0.571972904318374,0.106265876375953,0.106265876375953,0.000423370025402202,0.000423370025402202,0.000423370025402202,0.212108382726503,0.000423370025402202,0.000423370025402202,0.000423370025402202,0.000423370025402202,0.000423370025402202
INNZ-51237,0.0374449339207048,0.000734214390602056,0.294419970631424,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.661527165932452,0.000734214390602056
INNZ-51250,0.00076219512195122,0.00076219512195122,0.267530487804878,0.00076219512195122,0.00076219512195122,0.496189024390244,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.229420731707317
INNZ-51505,0.000899280575539568,0.000899280575539568,0.540467625899281,0.450539568345324,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568
INNZ-52393,0.000899280575539568,0.000899280575539568,0.450539568345324,0.540467625899281,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568
INNZ-52546,0.000414593698175788,0.725953565505804,0.000414593698175788,0.000414593698175788,0.269900497512438,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.000414593698175788
INNZ-52622,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.0374449339207048,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.11086637298091,0.845080763582966,0.000734214390602056,0.000734214390602056
INNZ-52671,0.000414593698175788,0.663764510779436,0.000414593698175788,0.000414593698175788,0.332089552238806,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.000414593698175788
INNZ-53562,0.245145631067961,0.00242718446601942,0.366504854368932,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.366504854368932,0.00242718446601942,0.00242718446601942,0.00242718446601942
INNZ-54688,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.901785714285714,0.00892857142857143
INNZ-54699,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.783203125,0.197265625,0.001953125
INNZ-56103,0.142351274787535,0.000708215297450425,0.000708215297450425,0.390226628895184,0.000708215297450425,0.000708215297450425,0.28399433427762,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.177762039660057,0.000708215297450425
INNZ-56114,0.00116009280742459,0.00116009280742459,0.407192575406032,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.349187935034803,0.233178654292343,0.00116009280742459
INNZ-56532,0.000432525951557093,0.0653114186851211,0.000432525951557093,0.389705882352941,0.000432525951557093,0.368079584775086,0.173442906574394,0.000432525951557093,0.000432525951557093,0.000432525951557093,0.000432525951557093,0.000432525951557093
INNZ-56536,0.000941619585687382,0.000941619585687382,0.565913370998117,0.000941619585687382,0.000941619585687382,0.330508474576271,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.0951035781544256,0.000941619585687382
INNZ-56552,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.800772626931567,0.000551876379690949,0.193708609271523
INNZ-56611,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.994912118408881
INNZ-56623,0.000368731563421829,0.000368731563421829,0.535029498525074,0.000368731563421829,0.184734513274336,0.000368731563421829,0.000368731563421829,0.000368731563421829,0.000368731563421829,0.000368731563421829,0.000368731563421829,0.276917404129793
INNZ-56778,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.828366445916115,0.000551876379690949,0.166114790286976
INNZ-56982,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.984550561797753,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247
INNZ-57093,0.323717948717949,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.483974358974359,0.163461538461538
INNZ-57096,0.00216450216450216,0.00216450216450216,0.11038961038961,0.00216450216450216,0.543290043290043,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.326839826839827,0.00216450216450216
INNZ-57214,0.000537056928034372,0.134801288936627,0.000537056928034372,0.000537056928034372,0.0542427497314715,0.000537056928034372,0.161654135338346,0.537593984962406,0.000537056928034372,0.107948442534909,0.000537056928034372,0.000537056928034372
INNZ-57498,0.00177935943060498,0.00177935943060498,0.624555160142349,0.268683274021352,0.0907473309608541,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498
INNZ-57521,0.000620347394540943,0.589950372208437,0.34181141439206,0.000620347394540943,0.000620347394540943,0.0626550868486352,0.000620347394540943,0.000620347394540943,0.000620347394540943,0.000620347394540943,0.000620347394540943,0.000620347394540943
INNZ-57538,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.744334277620397,0.000708215297450425,0.248583569405099,0.000708215297450425,0.000708215297450425,0.000708215297450425
INNZ-57576,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.82258064516129,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645
INNZ-57602,0.000551876379690949,0.166114790286976,0.138520971302428,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.690397350993377
INNZ-57609,0.000941619585687382,0.000941619585687382,0.236346516007533,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.0480225988700565,0.330508474576271,0.37758945386064
INNZ-57632,0.00131233595800525,0.263779527559055,0.00131233595800525,0.0669291338582677,0.00131233595800525,0.00131233595800525,0.65748031496063,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525
INNZ-57650,0.00151057401812689,0.00151057401812689,0.0770392749244713,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.530211480362538,0.00151057401812689,0.00151057401812689,0.379154078549849,0.00151057401812689,0.00151057401812689
INNZ-57670,0.0230560578661844,0.000452079566003617,0.249095840867993,0.000452079566003617,0.000452079566003617,0.249095840867993,0.000452079566003617,0.000452079566003617,0.475135623869801,0.000452079566003617,0.000452079566003617,0.000452079566003617
INNZ-57679,0.00140449438202247,0.00140449438202247,0.14185393258427,0.00140449438202247,0.14185393258427,0.00140449438202247,0.703651685393258,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247
INNZ-57691,0.421780986762936,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.572202166064982,0.000601684717208183,0.000601684717208183,0.000601684717208183
INNZ-57767,0.391696750902527,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.0306859205776173,0.000601684717208183,0.572202166064982,0.000601684717208183,0.000601684717208183,0.000601684717208183
INNZ-57800,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.194656488549618,0.194656488549618,0.00381679389312977,0.00381679389312977,0.576335877862595,0.00381679389312977
INNZ-57902,0.000368731563421829,0.000368731563421829,0.571902654867257,0.000368731563421829,0.203171091445428,0.000368731563421829,0.000368731563421829,0.000368731563421829,0.000368731563421829,0.000368731563421829,0.000368731563421829,0.221607669616519
INNZ-58050,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.932098765432099,0.00617283950617284
INNZ-58270,0.000355618776671408,0.000355618776671408,0.000355618776671408,0.000355618776671408,0.996088193456614,0.000355618776671408,0.000355618776671408,0.000355618776671408,0.000355618776671408,0.000355618776671408,0.000355618776671408,0.000355618776671408
INNZ-59471,0.00032133676092545,0.00032133676092545,0.00032133676092545,0.209190231362468,0.00032133676092545,0.0485218508997429,0.00032133676092545,0.00032133676092545,0.434125964010283,0.305591259640103,0.00032133676092545,0.00032133676092545
INNZ-59597,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.303625377643505,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.681268882175227
INNZ-59615,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.96474358974359,0.00320512820512821,0.00320512820512821
INNZ-59741,0.000355618776671408,0.000355618776671408,0.000355618776671408,0.000355618776671408,0.996088193456614,0.000355618776671408,0.000355618776671408,0.000355618776671408,0.000355618776671408,0.000355618776671408,0.000355618776671408,0.000355618776671408
INNZ-60399,0.000734214390602056,0.000734214390602056,0.147577092511013,0.000734214390602056,0.331130690161527,0.11086637298091,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.404552129221733,0.000734214390602056,0.000734214390602056
INNZ-60417,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.989642184557439,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382
INNZ-60750,0.000640204865556978,0.352752880921895,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.128681177976953,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.51280409731114
INNZ-60769,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.743399339933993,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.248349834983498,0.000825082508250825,0.000825082508250825,0.000825082508250825
INNZ-61492,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.901785714285714,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143
INNZ-61928,0.00151057401812689,0.00151057401812689,0.530211480362538,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.379154078549849,0.00151057401812689,0.00151057401812689,0.0770392749244713
INNZ-61941,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.565913370998117,0.189265536723164,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.0480225988700565,0.000941619585687382,0.189265536723164
INNZ-61960,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.581206496519722,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.407192575406032,0.00116009280742459
INNZ-63157,0.000620347394540943,0.000620347394540943,0.000620347394540943,0.000620347394540943,0.000620347394540943,0.000620347394540943,0.155707196029777,0.000620347394540943,0.186724565756824,0.651985111662531,0.000620347394540943,0.000620347394540943
INNZ-63158,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.984550561797753,0.00140449438202247,0.00140449438202247
INNZ-63206,0.580309339678763,0.208506841165973,0.000297441998810232,0.0597858417608566,0.000297441998810232,0.0597858417608566,0.000297441998810232,0.000297441998810232,0.000297441998810232,0.000297441998810232,0.000297441998810232,0.0895300416418798
INNZ-63352,0.00109649122807018,0.00109649122807018,0.768640350877193,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.055921052631579,0.00109649122807018,0.165570175438597
INNZ-63849,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.0716292134831461,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.914325842696629,0.00140449438202247,0.00140449438202247
INNZ-64672,0.00131233595800525,0.00131233595800525,0.0669291338582677,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.591863517060367,0.00131233595800525,0.329396325459318
INNZ-64825,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.901785714285714,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143
INNZ-65164,0.233178654292343,0.175174013921114,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.291183294663573,0.00116009280742459,0.291183294663573,0.00116009280742459,0.00116009280742459
INNZ-65165,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.983383685800604,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689
INNZ-65408,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.901785714285714,0.00892857142857143,0.00892857142857143
INNZ-65858,0.000792393026941363,0.278129952456418,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.119651347068146,0.000792393026941363,0.000792393026941363,0.23851030110935,0.357369255150555,0.000792393026941363
INNZ-65900,0.000406173842404549,0.000406173842404549,0.000406173842404549,0.000406173842404549,0.000406173842404549,0.345653939886271,0.000406173842404549,0.000406173842404549,0.203493095044679,0.223801787164907,0.122258326563769,0.101949634443542
INNZ-65909,0.000509683995922528,0.000509683995922528,0.000509683995922528,0.0769622833843017,0.000509683995922528,0.331804281345566,0.000509683995922528,0.000509683995922528,0.306320081549439,0.280835881753313,0.000509683995922528,0.000509683995922528
INNZ-65968,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.990107913669065,0.000899280575539568,0.000899280575539568,0.000899280575539568
INNZ-65975,0.329396325459318,0.00131233595800525,0.198162729658793,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.460629921259843,0.00131233595800525,0.00131233595800525,0.00131233595800525
INNZ-66036,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.801724137931035,0.00123152709359606,0.185960591133005
INNZ-66095,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.990107913669065,0.000899280575539568,0.000899280575539568,0.000899280575539568
INNZ-66880,0.00163398692810458,0.736928104575163,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.246732026143791
INNZ-67028,0.000509683995922528,0.000509683995922528,0.000509683995922528,0.000509683995922528,0.000509683995922528,0.000509683995922528,0.000509683995922528,0.000509683995922528,0.994393476044852,0.000509683995922528,0.000509683995922528,0.000509683995922528
INNZ-67029,0.000509683995922528,0.000509683995922528,0.0259938837920489,0.000509683995922528,0.000509683995922528,0.000509683995922528,0.000509683995922528,0.000509683995922528,0.968909276248726,0.000509683995922528,0.000509683995922528,0.000509683995922528
INNZ-67915,0.000452079566003617,0.136075949367089,0.203887884267631,0.136075949367089,0.000452079566003617,0.475135623869801,0.0456600361663653,0.000452079566003617,0.000452079566003617,0.000452079566003617,0.000452079566003617,0.000452079566003617
INNZ-67995,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.268683274021352,0.00177935943060498,0.268683274021352,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.44661921708185,0.00177935943060498
INNZ-68852,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.969613259668508,0.00276243093922652,0.00276243093922652,0.00276243093922652
INNZ-69431,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.354815864022663,0.106940509915014,0.000708215297450425,0.531869688385269,0.000708215297450425,0.000708215297450425
INNZ-69626,0.00177935943060498,0.268683274021352,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.713523131672598,0.00177935943060498,0.00177935943060498
INNZ-69911,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.901785714285714,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143
INNZ-71234,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.992476060191518,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776
INNZ-71245,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.326839826839827,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.651515151515151,0.00216450216450216
INNZ-71260,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.992209631728045,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425
INNZ-72315,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.932098765432099,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284
INNZ-73659,0.361612515042118,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.331528279181709,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.120938628158845,0.181107099879663,0.000601684717208183
INNZ-73681,0.001953125,0.001953125,0.001953125,0.001953125,0.685546875,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.294921875,0.001953125
INNZ-73714,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.417127071823204,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.55524861878453,0.00276243093922652
INNZ-73974,0.000661375661375661,0.166005291005291,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.827380952380952,0.000661375661375661,0.000661375661375661,0.000661375661375661
INNZ-74002,0.000734214390602056,0.147577092511013,0.588105726872247,0.000734214390602056,0.147577092511013,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.11086637298091,0.000734214390602056,0.000734214390602056,0.000734214390602056
INNZ-74007,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.745584988962472,0.000551876379690949,0.000551876379690949,0.248896247240618,0.000551876379690949,0.000551876379690949,0.000551876379690949
INNZ-74030,0.000734214390602056,0.000734214390602056,0.147577092511013,0.000734214390602056,0.000734214390602056,0.184287812041116,0.000734214390602056,0.000734214390602056,0.661527165932452,0.000734214390602056,0.000734214390602056,0.000734214390602056
INNZ-74033,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.65748031496063,0.329396325459318,0.00131233595800525
INNZ-74035,0.00140449438202247,0.282303370786517,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.703651685393259,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247
INNZ-74047,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.526246719160105,0.460629921259843,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525
INNZ-74986,0.00216450216450216,0.435064935064935,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.218614718614719,0.00216450216450216,0.326839826839827,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216
INNZ-75020,0.000601684717208183,0.211191335740072,0.000601684717208183,0.481949458483754,0.000601684717208183,0.3014440433213,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183
INNZ-75226,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.94811320754717,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547
INNZ-75510,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.609223300970874,0.12378640776699,0.00242718446601942,0.245145631067961,0.00242718446601942,0.00242718446601942
INNZ-75539,0.000497017892644135,0.000497017892644135,0.000497017892644135,0.994532803180915,0.000497017892644135,0.000497017892644135,0.000497017892644135,0.000497017892644135,0.000497017892644135,0.000497017892644135,0.000497017892644135,0.000497017892644135
INNZ-75543,0.000497017892644135,0.000497017892644135,0.000497017892644135,0.994532803180915,0.000497017892644135,0.000497017892644135,0.000497017892644135,0.000497017892644135,0.000497017892644135,0.000497017892644135,0.000497017892644135,0.000497017892644135
INNZ-75726,0.00320512820512821,0.00320512820512821,0.644230769230769,0.323717948717949,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821
INNZ-75793,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.94811320754717
INNZ-75884,0.000683994528043776,0.411080711354309,0.274281805745554,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.137482900136799,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.171682626538988
INNZ-75913,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.027389903329753,0.000537056928034372,0.0542427497314715,0.000537056928034372,0.886680988184748,0.000537056928034372,0.027389903329753,0.000537056928034372
INNZ-76106,0.055921052631579,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.055921052631579,0.220394736842105,0.658991228070176,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018
INNZ-76320,0.996996176952485,0.000273074822501365,0.000273074822501365,0.000273074822501365,0.000273074822501365,0.000273074822501365,0.000273074822501365,0.000273074822501365,0.000273074822501365,0.000273074822501365,0.000273074822501365,0.000273074822501365
INNZ-76321,0.996996176952485,0.000273074822501365,0.000273074822501365,0.000273074822501365,0.000273074822501365,0.000273074822501365,0.000273074822501365,0.000273074822501365,0.000273074822501365,0.000273074822501365,0.000273074822501365,0.000273074822501365
INNZ-76768,0.000640204865556978,0.000640204865556978,0.320742637644046,0.000640204865556978,0.000640204865556978,0.224711907810499,0.000640204865556978,0.0646606914212548,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.384763124199744
INNZ-76777,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.544814340588988,0.288732394366197,0.000640204865556978,0.000640204865556978,0.0646606914212548,0.000640204865556978,0.0966709346991037
INNZ-76913,0.027389903329753,0.295918367346939,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.107948442534909,0.000537056928034372,0.000537056928034372,0.349624060150376,0.215359828141783,0.000537056928034372,0.000537056928034372
INNZ-77424,0.00116009280742459,0.00116009280742459,0.407192575406032,0.00116009280742459,0.117169373549884,0.465197215777262,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459
INNZ-77914,0.000620347394540943,0.310794044665012,0.000620347394540943,0.000620347394540943,0.000620347394540943,0.651985111662531,0.000620347394540943,0.000620347394540943,0.000620347394540943,0.000620347394540943,0.0316377171215881,0.000620347394540943
INNZ-79002,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.901785714285714,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143
INNZ-79116,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.165841584158416,0.660891089108911,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.165841584158416
INNZ-79178,0.000497017892644135,0.000497017892644135,0.174453280318091,0.298707753479125,0.000497017892644135,0.497514910536779,0.000497017892644135,0.000497017892644135,0.000497017892644135,0.0253479125248509,0.000497017892644135,0.000497017892644135
INNZ-79203,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.936590436590437,0.00103950103950104,0.053014553014553,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104
INNZ-79641,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.932098765432099,0.00617283950617284
INNZ-80278,0.000601684717208183,0.99338146811071,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183
