identifier,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14
DCDL-0017839,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.437773359840954,0.000397614314115308,0.119681908548708,0.000397614314115308,0.0202783300198807,0.139562624254473,0.000397614314115308,0.000397614314115308,0.0401590457256461,0.000397614314115308,0.199204771371769,0.0401590457256461
DCDL-0018649,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.0466512702078522,0.00046189376443418,0.00046189376443418,0.231408775981524,0.369976905311778,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.346882217090069,0.00046189376443418
DCDL-0018247,0.344206008583691,0.0437768240343348,0.000858369098712446,0.601716738197425,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446
DCDL-0018254,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.361038961038961,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.635209235209235,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289
DCDL-0018534,0.185276073619632,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.307975460122699,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.492024539877301
DCDL-0018041,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.0314152410575428,0.00031104199066874,0.886780715396579,0.00031104199066874,0.00031104199066874,0.0469673405909798,0.00031104199066874,0.0314152410575428,0.00031104199066874
DCDL-0019497,0.752112676056338,0.000938967136150235,0.000938967136150235,0.188732394366197,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.047887323943662,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235
DCDL-0018177,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.0588921282798834,0.0880466472303207,0.000583090379008746,0.612827988338192,0.000583090379008746,0.233819241982507
DCDL-0021783,0.347976878612717,0.636994219653179,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185
DCDL-0019034,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.409746588693957,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.565692007797271,0.0198830409356725,0.000389863547758285,0.000389863547758285
DCDL-0019731,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.972815533980583,0.00194174757281553
DCDL-0021393,0.430042918454936,0.172532188841202,0.000858369098712447,0.000858369098712447,0.0437768240343348,0.000858369098712447,0.000858369098712447,0.000858369098712447,0.000858369098712447,0.301287553648069,0.000858369098712447,0.0437768240343348,0.000858369098712447,0.000858369098712447,0.000858369098712447
DCDL-0018669,0.751089588377724,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.0246973365617433,0.000484261501210654,0.000484261501210654,0.218401937046005,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654
DCDL-0017292,0.00041407867494824,0.248861283643892,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.559420289855073,0.00041407867494824,0.00041407867494824,0.12463768115942,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.0625258799171843
DCDL-0017729,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.671137026239067,0.321282798833819
DCDL-0017217,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.526705653021443,0.234307992202729,0.000389863547758285,0.0393762183235867,0.0393762183235867,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.156335282651072,0.000389863547758285
DCDL-0021239,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.0964856230031949,0.000638977635782748,0.447923322683706,0.447923322683706,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748
DCDL-0016909,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.438251366120219,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.547540983606557
DCDL-0017504,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.652124645892351,0.00056657223796034,0.28385269121813,0.00056657223796034,0.0572237960339943,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034
DCDL-0018562,0.387124463519313,0.000858369098712447,0.000858369098712447,0.172532188841202,0.000858369098712447,0.000858369098712447,0.000858369098712447,0.000858369098712447,0.430042918454936,0.000858369098712447,0.000858369098712447,0.000858369098712447,0.000858369098712447,0.000858369098712447,0.000858369098712447
DCDL-0018477,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.895934959349594,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0829268292682927,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626
DCDL-0021218,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.601413427561837,0.106713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.28339222614841,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728
DCDL-0021166,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.119367588932806,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.870355731225296,0.000790513833992095,0.000790513833992095,0.000790513833992095
DCDL-0019033,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.880812641083521,0.000451467268623025,0.000451467268623025,0.113318284424379
DCDL-0021922,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.98282208588957,0.00122699386503067,0.00122699386503067,0.00122699386503067
DCDL-0016841,0.000638977635782748,0.0964856230031949,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.511821086261981,0.000638977635782748,0.000638977635782748,0.384025559105431
DCDL-0016774,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.430674846625767,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.553374233128834,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067
DCDL-0016868,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.236424957841484,0.0509274873524452,0.320741989881956,0.0677908937605396,0.320741989881956,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889
DCDL-0016451,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.180269058295964,0.000896860986547085,0.000896860986547085,0.0905829596412556,0.718385650224215
DCDL-0016778,0.0768642447418738,0.000382409177820268,0.000382409177820268,0.669598470363289,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.229827915869981,0.000382409177820268,0.000382409177820268,0.0195028680688337,0.000382409177820268,0.000382409177820268,0.000382409177820268
DCDL-0016813,0.233819241982507,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.146355685131195,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.612827988338192
DCDL-0016780,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.977235772357724,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626
DCDL-0017105,0.202946593001842,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.423941068139963,0.0372007366482505,0.184530386740331,0.129281767955801,0.000368324125230203,0.0187845303867403,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203
DCDL-0017400,0.000472813238770686,0.307801418439716,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.165957446808511,0.378723404255319,0.118676122931442,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.024113475177305
DCDL-0016484,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.239779005524862,0.000368324125230203,0.350276243093923,0.0556169429097606,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.350276243093923
DCDL-0017280,0.000375234521575985,0.187992495309568,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.581988742964353,0.000375234521575985,0.0941838649155722,0.112945590994371,0.000375234521575985,0.000375234521575985,0.0191369606003752
DCDL-0017142,0.0714031971580817,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.675310834813499,0.0181172291296625,0.231261101243339,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128
DCDL-0017100,0.000441501103752759,0.773068432671082,0.000441501103752759,0.221192052980132,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759
DCDL-0017567,0.000368324125230203,0.0740331491712707,0.202946593001842,0.497605893186004,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.221362799263352,0.000368324125230203,0.000368324125230203
DCDL-0017595,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.429490616621984,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.483109919571046,0.0809651474530831,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617
DCDL-0017705,0.126698262243286,0.000315955766192733,0.332069510268562,0.237282780410742,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.079304897314376,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.221484992101106,0.000315955766192733,0.000315955766192733
DCDL-0017734,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.621238938053097,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.355752212389381,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478
DCDL-0021148,0.296551724137931,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.0995073891625616,0.000985221674876847,0.444334975369458,0.148768472906404,0.000985221674876847,0.000985221674876847,0.000985221674876847
DCDL-0016882,0.000619195046439629,0.310216718266254,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.681733746130031
DCDL-0017728,0.000706713780918728,0.000706713780918728,0.990106007067138,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728
DCDL-0016916,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.318727915194346,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.248056537102473,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.424734982332156,0.000706713780918728
DCDL-0016977,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.104663212435233,0.00103626943005181,0.00103626943005181,0.311917098445596,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.570984455958549
DCDL-0016862,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.707420494699647,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.212720848056537,0.000706713780918728,0.000706713780918728,0.0713780918727915
DCDL-0016835,0.367032967032967,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.257142857142857,0.000732600732600733,0.000732600732600733,0.367032967032967
DCDL-0017093,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.0403162055335968,0.000790513833992095,0.000790513833992095,0.830830039525692,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.119367588932806
DCDL-0017601,0.15187969924812,0.00150375939849624,0.52781954887218,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.302255639097744,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624
DCDL-0017714,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.557384987893462,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.218401937046005,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.218401937046005
DCDL-0018181,0.00150375939849624,0.0766917293233083,0.00150375939849624,0.227067669172932,0.00150375939849624,0.00150375939849624,0.377443609022556,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.302255639097744,0.00150375939849624
DCDL-0018902,0.000583090379008746,0.437900874635569,0.000583090379008746,0.554518950437318,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746
DCDL-0018506,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.994541910331384,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285
DCDL-0019098,0.228897338403042,0.419011406844106,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.0768060836501901,0.000760456273764259,0.266920152091255
DCDL-0018653,0.000619195046439629,0.124458204334365,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.0934984520123839,0.000619195046439629,0.000619195046439629,0.774613003095975,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629
DCDL-0018861,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.0809651474530831,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.697587131367292,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.215013404825737,0.000536193029490617
DCDL-0018396,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.13015873015873,0.000288600288600289,0.144588744588745,0.058008658008658,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.173448773448773,0.000288600288600289,0.490909090909091,0.000288600288600289
DCDL-0019221,0.0905829596412556,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.0457399103139013,0.000896860986547085,0.000896860986547085,0.852914798206278,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085
DCDL-0018970,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.98974358974359,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733
DCDL-0019317,0.00103626943005181,0.00103626943005181,0.519170984455959,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.467357512953368,0.00103626943005181,0.00103626943005181
DCDL-0018919,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.644635193133047,0.0437768240343348,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.301287553648069,0.000858369098712446
DCDL-0019955,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.254961832061069,0.000508905852417303,0.000508905852417303,0.738422391857506,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303
DCDL-0019445,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.2389662027833,0.000397614314115308,0.000397614314115308,0.676341948310139,0.000397614314115308,0.0799204771371769,0.000397614314115308
DCDL-0019413,0.000496277915632754,0.149379652605459,0.000496277915632754,0.5712158808933,0.000496277915632754,0.0749379652605459,0.000496277915632754,0.0253101736972705,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.174193548387097
DCDL-0019546,0.00068259385665529,0.00068259385665529,0.376109215017065,0.615017064846416,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529
DCDL-0017725,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.927593818984547,0.0666666666666667
DCDL-0017389,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.0306306306306306,0.601201201201201,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.360960960960961
DCDL-0017870,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.16038338658147,0.799361022364217,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.0325878594249201,0.000638977635782748
DCDL-0018917,0.356848030018762,0.469418386491557,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.169230769230769,0.000375234521575985
DCDL-0019518,0.113318284424379,0.000451467268623025,0.000451467268623025,0.519638826185102,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.113318284424379,0.000451467268623025,0.0455981941309255,0.000451467268623025,0.203611738148984,0.000451467268623025,0.000451467268623025,0.000451467268623025
DCDL-0019506,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.156335282651072,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.487719298245614,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.0978557504873294,0.253801169590643,0.000389863547758285
DCDL-0019132,0.46553911205074,0.000422832980972516,0.127272727272727,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.0215644820295983,0.254122621564482,0.000422832980972516,0.127272727272727,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516
DCDL-0018982,0.165676567656766,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.165676567656766,0.00066006600660066,0.198679867986799,0.462706270627063,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066
DCDL-0018795,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.128731942215088,0.241091492776886,0.562118780096308,0.0645264847512038,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422
DCDL-0018847,0.196081923419412,0.000178094390026714,0.000178094390026714,0.0803205699020481,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.454318788958148,0.249510240427427,0.00908281389136242,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.00908281389136242
DCDL-0019469,0.712693498452012,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.186377708978328,0.0315789473684211,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.0625386996904025,0.000619195046439629
DCDL-0019321,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.946492659053834,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.0492659053833605
DCDL-0018769,0.0989141164856861,0.000197433366238894,0.000197433366238894,0.000197433366238894,0.246989141164857,0.000197433366238894,0.000197433366238894,0.000197433366238894,0.000197433366238894,0.424679170779862,0.0100691016781836,0.000197433366238894,0.0396841066140178,0.177887462981244,0.000197433366238894
DCDL-0019355,0.0934984520123839,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.21733746130031,0.000619195046439629,0.681733746130031,0.000619195046439629,0.000619195046439629,0.000619195046439629
DCDL-0019551,0.000397614314115308,0.000397614314115308,0.576938369781312,0.278727634194831,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.139562624254473,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308
DCDL-0018125,0.000355239786856128,0.000355239786856128,0.266785079928952,0.000355239786856128,0.160213143872114,0.000355239786856128,0.142451154529307,0.000355239786856128,0.0891651865008881,0.337833037300178,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128
DCDL-0018737,0.814634146341463,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.164227642276423,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626
DCDL-0018765,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.860122699386503,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.123926380368098,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067
DCDL-0019489,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.961643835616438,0.00273972602739726
DCDL-0019178,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.127272727272727,0.380972515856237,0.000422832980972516,0.000422832980972516,0.486680761099366,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516
DCDL-0018097,0.000600600600600601,0.000600600600600601,0.811411411411411,0.000600600600600601,0.000600600600600601,0.180780780780781,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601
DCDL-0019231,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.991054313099041,0.000638977635782748,0.000638977635782748,0.000638977635782748
DCDL-0019354,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.609932279909707,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.158465011286682,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.226185101580135,0.000451467268623025,0.000451467268623025,0.000451467268623025
DCDL-0018929,0.338689217758985,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.359830866807611,0.254122621564482,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.0427061310782241,0.000422832980972516
DCDL-0018973,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.875728155339806,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.0990291262135923,0.00194174757281553,0.00194174757281553
DCDL-0018741,0.185834738617201,0.0340640809443508,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.185834738617201,0.101517706576728,0.000337268128161889,0.000337268128161889,0.489376053962901,0.000337268128161889,0.000337268128161889,0.000337268128161889
DCDL-0019486,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.773390557939914,0.215450643776824,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446
DCDL-0019011,0.000760456273764259,0.190874524714829,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.190874524714829,0.609125475285171,0.000760456273764259,0.000760456273764259,0.000760456273764259
DCDL-0018841,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.433707865168539,0.497913322632424,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.0645264847512038,0.000321027287319422
DCDL-0017980,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.177041942604857,0.000441501103752759,0.000441501103752759,0.177041942604857,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.640618101545254,0.000441501103752759,0.000441501103752759,0.000441501103752759
DCDL-0018015,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.152107925801012,0.185834738617201,0.000337268128161889,0.405059021922428,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.253288364249578,0.000337268128161889
