term,river_pike_south_disaster_island_people_mine,city_people_version_comments_word_large_council,made_bank_representing_chch_reserve_paper_left,insurance_council_marryatt_city_pay_tony_ami,toilet_rubble_portaloo_time_damage_portaloos_problems,aftershocks_residents_move_parking_nature_crumbling_mother,buildings_rubble_damage_people_sign_cathedral_representing,red_zone_house_areas_report_city_homes,world_cup_rugby_people_decision_damage_land,people_gambling_runs_wondering_victims_mobile_power,mayor_bob_parker_jersey_body_elections_anderton,red_zone_business_owners_allowed_black_cbd,eqc_contractors_week_list_quakes_paid_hour,john_key_finance_government_prime_billion_english,brownlee_gerry_recovery_buildings_john_damaged_key,aftershocks_liquefaction_rebuild_house_heading_people_couple,ring_ken_people_moon_march_japan_weeks
reaching,4.45057634963728e-05,2.95255248162036e-05,0.00787648418825189,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
reams,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,0.00735751674658662,2.34912729920834e-05,3.79233190488832e-05
receivership,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,0.00660771228508498,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
recession,4.45057634963728e-05,2.95255248162036e-05,0.00787648418825189,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
reconstruction,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,0.00152836464982469,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,0.00552728870017204,2.34912729920834e-05,3.79233190488832e-05
regulations,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,0.00335336498555729,5.08414255935736e-05,4.81486831335163e-05,0.00133093243560636,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,0.00186683260734287,2.34912729920834e-05,3.79233190488832e-05
reinsurance,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,0.00667352833759421,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
relates,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,0.00169328330953883,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,0.00152836464982469,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,0.00237261857220043,3.79233190488832e-05
released,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,0.00602355479636789,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
reported,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,0.00245558283980933,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,0.00637965271029617,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
required,4.45057634963728e-05,2.95255248162036e-05,0.00395783533837533,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,0.00302676136533909,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
rival,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,0.00637965271029617,3.74967190370843e-05,5.47375335267393e-05,0.00167658371412604,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
roads,4.45057634963728e-05,0.00445835424724675,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,0.00133093243560636,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
rodney,4.45057634963728e-05,0.00445835424724675,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,0.0019123326708913,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
row,0.00672037028795229,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,0.00215471714056361,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
royal,4.45057634963728e-05,2.95255248162036e-05,0.00199851091343705,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,0.00826536756253763,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
rural,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,0.00602355479636789,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
scf,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,0.00552849088620067,0.00332029323777902,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
scott,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,0.00524543959915447,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
search,4.45057634963728e-05,0.00593463048805692,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
selling,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,0.00660771228508498,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
sense,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,0.00552728870017204,0.00119805492259626,3.79233190488832e-05
service,4.45057634963728e-05,0.00593463048805692,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
services,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,0.00967788530983677,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
shaky,4.45057634963728e-05,0.00150580176562638,3.91864884987656e-05,3.32016335203692e-05,0.00259291270527226,4.81486831335163e-05,0.00263576815678906,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
shopkeepers,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,0.00753684052645393,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
simply,4.45057634963728e-05,0.00150580176562638,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,0.00263576815678906,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,0.00119805492259626,3.79233190488832e-05
sit,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,0.00637965271029617,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,0.00186683260734287,2.34912729920834e-05,3.79233190488832e-05
son,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,0.004964002761432,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,0.00119805492259626,3.79233190488832e-05
spire,4.45057634963728e-05,0.00298207800643656,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,0.0038302552239372
star,4.45057634963728e-05,0.00593463048805692,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
stay,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,0.00167658371412604,3.66045609282917e-05,0.0035471822218046,3.79233190488832e-05
stops,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,0.00727045115316096,2.60967144236541e-05,0.00152836464982469,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
suit,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,0.00735751674658662,2.34912729920834e-05,3.79233190488832e-05
tank,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,0.00967788530983677,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
tanks,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,0.00602355479636789,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
tax,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,0.00660771228508498,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
terror,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,0.004964002761432,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,0.00119805492259626,3.79233190488832e-05
thing,0.00226979393831501,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,0.00572642117638136
things,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,0.0071669277137026,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,0.00167658371412604,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
thinker,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,0.00762258712882551
thinking,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,0.00954008258578955,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
thousands,4.45057634963728e-05,2.95255248162036e-05,0.00787648418825189,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
thursday,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,0.00452515808085349,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,0.00186683260734287,2.34912729920834e-05,3.79233190488832e-05
timaru,4.45057634963728e-05,0.00445835424724675,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,0.00167658371412604,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
told,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,0.00954008258578955,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
tools,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,0.00566200457459972,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,0.00193408927149304
tops,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,0.00849212049516245,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
tour,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,0.00335336498555729,5.08414255935736e-05,0.00486301699648515,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
tracks,4.45057634963728e-05,0.00445835424724675,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,0.0019123326708913,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
tshirt,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,0.00967788530983677,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
turn,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,0.00660771228508498,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
turning,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,0.00169328330953883,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,0.0071669277137026,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
