term,πολύς_ἄλλος_πόλις_ἱερός_οἰκέω_πρότερος_γίγνομαι,σύμμαχος_σπονδή_πρός_ποιέω_σφεῖς_ἀθηναίους_γίγνομαι,ἀθηναῖοι_ἀναχωρέω_ἀθηναίων_ἵστημι_τις_πολύς_μάχη,γίγνομαι_πόλεμος_δ_τελευτάω_θέρος_χειμών_ἔτος,τις_ὅς_ἄλλος_πολύς_πρός_ἔχω_γίγνομαι,ναῦς_ὁπλίτης_ἄλλος_σύμμαχος_δ_ἀθηναίων_στρατία,τις_δῆμος_πολύς_ὡς_ἄλλος_πόλις_σφεῖς,ναῦς_πρός_θάλασσα_τεῖχος_πολύς_τις_μέγας,ναῦς_πλέω_ὡς_ὅς_ἄλλος_ποιέω_ἀφικνέομαι,βασιλεύς_ἔχω_σύμμαχος_σφεῖς_πρότερος_αἱρέω_ἀθηναίων,ὡς_πολύς_χωρέω_δ_ἄλλος_ἦδος_πρός,ὡς_λέγω_ὅστις_σφεῖς_ἄλλος_τις_πρότερος
διονύσου,0.000454118313557455,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000151151866132794
διόπερ,0.000229307267241883,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,0.000543568933689972,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
διορύσσω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.0004178091857148,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
δίψα,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,0.000531693681268063,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.000141114360738111,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
διωθέω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.71509324718334e-05,3.9610392182493e-06,5.38187063059378e-06,0.000141114360738111,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
δοκιμάζω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000447528074236313
δοξάζω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000130294958447989,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
δοράτιον,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000395485700965666,2.96376208103518e-06
δυστυχία,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000130294958447989,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
δύω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.0004178091857148,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
δωδέκατος,0.000229307267241883,0.000160322405213307,5.49725412156628e-06,0.000268478987571002,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐγγράφω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000447528074236313
ἐγκαθίστημι,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,0.000268478987571002,8.71509324718334e-05,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐγχειρίδιον,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,0.000812662465219661,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἔδαφος,0.000454118313557455,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.000141114360738111,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἔθος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,4.40069064956783e-05,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000264530170844585,2.96376208103518e-06
εἰσβιβάζω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000447528074236313
ἐκλέγω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,0.000812662465219661,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἔκπυστος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000395485700965666,2.96376208103518e-06
ἑλλησπόντῳ,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.000517107349431011,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἔλυμος,0.000678929359873027,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἑλωρίνην,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.000141114360738111,3.42455198298683e-06,5.45229514364072e-06,0.000264530170844585,2.96376208103518e-06
ἐμβοάω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000395485700965666,2.96376208103518e-06
ἐν-ἀντιόομαι,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000130294958447989,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐναγής,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,0.000823296566689748,2.61911060242163e-06,2.96376208103518e-06
ἔνατος,0.000229307267241883,3.14357657280995e-06,5.49725412156628e-06,0.000531693681268063,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐναυλίζω,4.49622092631143e-06,3.14357657280995e-06,0.000555222666278194,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.000174652151132328,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐνδοιάζω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000130294958447989,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐνεῖδον,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.000279461773226455,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000151151866132794
ἐνίημι,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.71509324718334e-05,3.9610392182493e-06,5.38187063059378e-06,0.000141114360738111,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἔννομος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000130294958447989,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐνωμοτία,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.000517107349431011,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐξαιρετός,4.49622092631143e-06,0.000160322405213307,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,0.000400064961043179,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐξευρίσκω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000130294958447989,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐξισόω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.71509324718334e-05,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000133574640723503,2.96376208103518e-06
ἐξίστημι,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000447528074236313
ἐξορμάω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000447528074236313
ἐπανάστασις,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,0.000531693681268063,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.000174652151132328,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐπεξάγω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,4.40069064956783e-05,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000264530170844585,2.96376208103518e-06
ἐπήν,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,0.000400064961043179,5.38187063059378e-06,2.76694824976688e-06,0.000174652151132328,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐπί-ἐπικουρέω,4.49622092631143e-06,0.000160322405213307,0.00028035996019988,5.26429387394122e-06,8.62880519523103e-07,0.000202013000130714,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐπιβούλευμα,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,0.000268478987571002,8.71509324718334e-05,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐπιγράφω,0.000678929359873027,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐπιδαμνίων,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,0.000823296566689748,2.61911060242163e-06,2.96376208103518e-06
ἐπιδάμνῳ,4.49622092631143e-06,0.000474680062494302,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐπιδαύριοι,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,0.000794908374965124,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐπίδειξις,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000130294958447989,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐπιδρομή,4.49622092631143e-06,0.000160322405213307,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000264530170844585,2.96376208103518e-06
ἐπικτάομαι,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000130294958447989,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐπιμελής,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000395485700965666,2.96376208103518e-06
ἐπισιτίζομαι,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.000345879750281669,0.000278067052325677,2.61911060242163e-06,2.96376208103518e-06
ἐπιστροφή,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000264530170844585,0.000151151866132794
ἐπιτάδας,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.0004178091857148,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐπιτηρέω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,0.000823296566689748,2.61911060242163e-06,2.96376208103518e-06
ἐπιτιμάω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000447528074236313
ἐπιτρέχω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000395485700965666,2.96376208103518e-06
ἐπιτροπή,4.49622092631143e-06,0.000474680062494302,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐπιφαίνω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.000141114360738111,0.000345879750281669,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐπιχειρητής,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000130294958447989,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐπόμνυμι,4.49622092631143e-06,0.000474680062494302,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐπωτίδες,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.0004178091857148,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐργασία,0.000678929359873027,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐρέω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000130294958447989,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἑρμιονίδα,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.000517107349431011,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἑρμοκράτη,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,0.000812662465219661,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἕρμωνος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000447528074236313
ἐρώτημα,4.49622092631143e-06,0.000317501233853805,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000133574640723503,2.96376208103518e-06
ἑστιάω,0.000678929359873027,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
εὔαρχος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,0.000598116921955644,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
εὐβοέων,4.49622092631143e-06,3.14357657280995e-06,0.000555222666278194,0.000268478987571002,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
εὔβουλος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000395485700965666,2.96376208103518e-06
εὐδαιμονία,0.000229307267241883,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.71509324718334e-05,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
εὐδαίμων,0.000229307267241883,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.71509324718334e-05,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
εὐθύδημος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.000141114360738111,3.42455198298683e-06,0.000550681809507712,2.61911060242163e-06,2.96376208103518e-06
εὐνή,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000395485700965666,2.96376208103518e-06
εὐπρέπεια,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.71509324718334e-05,3.9610392182493e-06,5.38187063059378e-06,0.000141114360738111,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
εὔριπος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,0.000278067052325677,2.61911060242163e-06,0.000299339970184553
εὐρύηλον,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000395485700965666,2.96376208103518e-06
εὐφαμίδας,4.49622092631143e-06,0.000160322405213307,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,0.000400064961043179,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
εὔφημος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000447528074236313
εὐχή,0.000454118313557455,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000133574640723503,2.96376208103518e-06
εὔχομαι,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000130294958447989,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐφορμέω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,0.000202013000130714,5.38187063059378e-06,2.76694824976688e-06,0.000345879750281669,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἔχθρη,4.49622092631143e-06,0.000160322405213307,5.49725412156628e-06,5.26429387394122e-06,4.40069064956783e-05,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.000174652151132328,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ζάγκλη,0.000678929359873027,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ζάκυνθον,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,0.000598116921955644,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ζακύνθου,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.000345879750281669,0.000278067052325677,2.61911060242163e-06,2.96376208103518e-06
ζεῦγμα,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.0004178091857148,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ζεῦγος,4.49622092631143e-06,3.14357657280995e-06,0.000555222666278194,0.000268478987571002,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ζήτησις,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,0.000812662465219661,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἥδομαι,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.71509324718334e-05,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000151151866132794
ἠδῶνας,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,0.000823296566689748,2.61911060242163e-06,2.96376208103518e-06
ἠλείας,4.49622092631143e-06,3.14357657280995e-06,0.000830085372356508,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἠπειρόω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000130294958447989,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἠπειρωτικός,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.71509324718334e-05,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000151151866132794
ἤπιος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000447528074236313
ἥραιον,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.0004178091857148,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
