identifier,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14
DCDL-0017996,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.718385650224215,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.269955156950673,0.000896860986547085,0.000896860986547085
DCDL-0018826,0.000732600732600733,0.000732600732600733,0.476923076923077,0.183882783882784,0.000732600732600733,0.073992673992674,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.257142857142857,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733
DCDL-0017407,0.986854460093897,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235
DCDL-0018825,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.384025559105431,0.000638977635782748,0.224281150159744,0.000638977635782748,0.000638977635782748,0.384025559105431,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748
DCDL-0017486,0.564785553047404,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.090744920993228,0.000451467268623025,0.31647855530474,0.000451467268623025,0.0230248306997743,0.000451467268623025,0.000451467268623025,0.000451467268623025
DCDL-0017873,0.681767955801105,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.166114180478821,0.000368324125230203,0.0740331491712707,0.0740331491712707,0.000368324125230203,0.000368324125230203
DCDL-0017445,0.347890818858561,0.000496277915632754,0.000496277915632754,0.0997518610421836,0.000496277915632754,0.223821339950372,0.0253101736972705,0.000496277915632754,0.0501240694789082,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.223821339950372,0.0253101736972705
DCDL-0017485,0.546067415730337,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.353451043338684,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.0966292134831461,0.000321027287319422,0.000321027287319422,0.000321027287319422
DCDL-0017459,0.698097251585624,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.275264270613108,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.0215644820295983
DCDL-0017257,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.961551433389545,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.0340640809443508
DCDL-0017583,0.524773960216998,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.470524412296564,0.000361663652802893
DCDL-0018139,0.292787524366472,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.136842105263158,0.000389863547758285,0.000389863547758285,0.546198830409357,0.000389863547758285,0.0198830409356725,0.000389863547758285
DCDL-0018358,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.995505617977528,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422
DCDL-0018101,0.153346080305927,0.191586998087954,0.0577437858508604,0.478393881453155,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.115105162523901,0.000382409177820268,0.000382409177820268,0.000382409177820268
DCDL-0021716,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.453824362606232,0.113881019830028,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.28385269121813,0.00056657223796034,0.142209631728045,0.00056657223796034
DCDL-0017566,0.000508905852417303,0.178625954198473,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.102290076335878,0.636641221374046,0.0768447837150127,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303
