term,locum_pars_flumen_oppidum_omnis_collis_pedum,res_omnis_consilium_cognosco_neo_video_habeo,omnis_res_hostis_magnus_locum_tantus_noster,finis_omnis_magnus_ager_oppidum_transeo_frumentum,mille_passus_circiter_dies_omnis_numerus_ito,navis_magnus_utor_omnis_pars_reliquus_tempus,hostis_noster_legio_proelium_pars_locum_magnus,legio_pars_mitto_caesar_lego_omnis_duo,castra_hostis_locum_caesar_equito_castrum_copia,facio_mitto_lego_impero_civitas_caesarem_res,oppidum_magnus_pars_murus_omnis_noster_munitio,civitas_omnis_populus_habeo_magnus_res_romani
aer,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00210178494871017,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
alacer,1.15362873919915e-05,5.86224887591378e-06,0.00113827491887668,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
alesiae,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.000976190014416581,6.98406933784039e-06,8.11470953397223e-06,0.000571537435702038,4.33307479320401e-06
alpes,0.00174197939619072,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.000533288718329447,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
angustiae,1.15362873919915e-05,5.86224887591378e-06,0.00113827491887668,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
antonium,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.00129943174104459,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
antonius,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.000652948287788574,6.98406933784039e-06,0.000819585662931195,1.12066163863145e-05,4.33307479320401e-06
aquila,1.15362873919915e-05,0.000592087136467292,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00113186825501776,4.33307479320401e-06
aquitaniae,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00163105661632842,1.12066163863145e-05,4.33307479320401e-06
aridus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00105612079512302,0.000509116204513492,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
assiduus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00210178494871017,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
atrebatem,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00163105661632842,1.12066163863145e-05,4.33307479320401e-06
aulercis,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.00129943174104459,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
bellovacis,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.000257078479506813,0.000976190014416581,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
biduum,0.000588350656991567,0.000298974692671603,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00113186825501776,4.33307479320401e-06
boios,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.000652948287788574,6.98406933784039e-06,0.000819585662931195,1.12066163863145e-05,4.33307479320401e-06
britanniae,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.0015789528719166,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000220986814453404
brutus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.00129943174104459,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
caninium,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.00129943174104459,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
catena,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,0.00070023203767523,0.000533288718329447,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.000819585662931195,1.12066163863145e-05,4.33307479320401e-06
cc,0.00231879376579029,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
certamen,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00101319165452685,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
cibus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.000388918121296699,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.000819585662931195,1.12066163863145e-05,0.000220986814453404
cicero,1.15362873919915e-05,5.86224887591378e-06,0.000571968989087285,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.000819585662931195,1.12066163863145e-05,4.33307479320401e-06
ciceronis,1.15362873919915e-05,0.00117831202405867,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
circumvallo,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.00140379793690592,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
clementia,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00163105661632842,1.12066163863145e-05,4.33307479320401e-06
collaudo,1.15362873919915e-05,0.00088519958026298,5.66305929789391e-06,7.62584551562155e-06,0.00070023203767523,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
comminus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.000761153929520171,6.46483453256014e-06,0.00035618753622986,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
con-mio,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.000571537435702038,0.000654294293773805
confercio,1.15362873919915e-05,0.000298974692671603,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.000761153929520171,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
confertus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.000761153929520171,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.000571537435702038,4.33307479320401e-06
confugio,1.15362873919915e-05,5.86224887591378e-06,0.00085512195398198,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000220986814453404
conquiro,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,0.00070023203767523,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00122532113962981,1.12066163863145e-05,4.33307479320401e-06
consanguineus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000870948033434005
constanter,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.000388918121296699,1.37300399544163e-05,1.04566415358715e-05,0.000509116204513492,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.000571537435702038,4.33307479320401e-06
consterno,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.000257078479506813,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00169219907433349,4.33307479320401e-06
contemptio,1.15362873919915e-05,5.86224887591378e-06,0.00113827491887668,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
contexo,1.15362873919915e-05,0.000298974692671603,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00169219907433349,4.33307479320401e-06
contrarius,0.00231879376579029,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
custodia,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00115150267285885,1.37300399544163e-05,0.000533288718329447,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
custos,1.15362873919915e-05,0.000592087136467292,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.000509116204513492,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
d,1.15362873919915e-05,0.000298974692671603,5.66305929789391e-06,0.000388918121296699,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.000329706561160567,6.98406933784039e-06,0.000413850186232584,1.12066163863145e-05,4.33307479320401e-06
declivis,0.00231879376579029,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
dediticius,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,0.00070023203767523,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000654294293773805
demum,1.15362873919915e-05,5.86224887591378e-06,0.000571968989087285,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.000705391003121879,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
denique,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,0.00275973803083767,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
depello,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.000705391003121879,8.11470953397223e-06,0.00113186825501776,4.33307479320401e-06
diligentia,0.00231879376579029,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
dirigo,0.00174197939619072,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.000257078479506813,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
disco,1.15362873919915e-05,0.00088519958026298,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.000329706561160567,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
diviciaco,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000870948033434005
doleo,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000870948033434005
domicilium,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.000257078479506813,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000654294293773805
dubitatio,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000870948033434005
dumnacus,1.15362873919915e-05,5.86224887591378e-06,0.00085512195398198,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.000257078479506813,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
edoceo,1.15362873919915e-05,0.00117831202405867,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
essedarius,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00101319165452685,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
excludo,1.15362873919915e-05,5.86224887591378e-06,0.00085512195398198,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.000571537435702038,4.33307479320401e-06
excusatio,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00210178494871017,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
exiguitas,1.15362873919915e-05,5.86224887591378e-06,0.00085512195398198,7.62584551562155e-06,1.37300399544163e-05,0.000533288718329447,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
expeditio,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.00129943174104459,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
exuo,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00101319165452685,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
fabio,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.000533288718329447,5.04075450013358e-06,0.000976190014416581,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
fallo,1.15362873919915e-05,5.86224887591378e-06,0.00113827491887668,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
felicito,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.000761153929520171,6.46483453256014e-06,6.98406933784039e-06,0.000413850186232584,1.12066163863145e-05,4.33307479320401e-06
ferreus,0.00174197939619072,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.000533288718329447,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
filia,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000870948033434005
fluctus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00210178494871017,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
frequens,1.15362873919915e-05,0.00088519958026298,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000220986814453404
frumentatio,1.15362873919915e-05,5.86224887591378e-06,0.00113827491887668,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
fruor,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00210178494871017,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
funditor,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.00140379793690592,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
funis,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00210178494871017,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
germaniae,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00115150267285885,1.37300399544163e-05,0.000533288718329447,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
graecis,1.15362873919915e-05,0.00117831202405867,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
grandis,0.00231879376579029,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
immolo,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000870948033434005
imploro,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00163105661632842,1.12066163863145e-05,4.33307479320401e-06
indicium,1.15362873919915e-05,5.86224887591378e-06,0.00085512195398198,7.62584551562155e-06,1.37300399544163e-05,0.000533288718329447,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
induco,1.15362873919915e-05,5.86224887591378e-06,0.000571968989087285,0.000388918121296699,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.000329706561160567,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
infestus,0.000588350656991567,5.86224887591378e-06,0.000288816024192589,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.000257078479506813,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000220986814453404
inficio,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00163105661632842,1.12066163863145e-05,4.33307479320401e-06
inscientia,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.0015789528719166,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000220986814453404
intego,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00225252989364921,4.33307479320401e-06
interior,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.000388918121296699,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00169219907433349,4.33307479320401e-06
intromitto,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00225252989364921,4.33307479320401e-06
justitia,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.000413850186232584,1.12066163863145e-05,0.000654294293773805
juventus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000870948033434005
laetitia,1.15362873919915e-05,5.86224887591378e-06,0.00113827491887668,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
ligo,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00115150267285885,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.00035618753622986,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
lingonum,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00153279494863993,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
lutetiam,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.00140379793690592,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
maleficium,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00163105661632842,1.12066163863145e-05,4.33307479320401e-06
martes,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.000413850186232584,1.12066163863145e-05,0.000654294293773805
maturo,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00153279494863993,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
menapii,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00153279494863993,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
meus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00101319165452685,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
militaris,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00101319165452685,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
miser,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.000329706561160567,6.98406933784039e-06,0.00122532113962981,1.12066163863145e-05,4.33307479320401e-06
misericordia,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00225252989364921,4.33307479320401e-06
munus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.000770210397077776,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000437640554113605
