identifier,TopicValue2,Topic,TopicValue,Date,Month,Publisher,Republished,Sewerage,Disasters_PA,Infrastructure,Earthquake_aftershocks,NameAuthorities,EQPred_RingKen,Brownlee,KeyJohn,ParkerRobert,CHCHCityCouncil,EnglishSimon,MarryattTony,RingKen,SouthCanterburyFinanceLtd,CERA,AMI,ChristchurchCathedral,aftershocks_appears_holds_economy_bank_rate_made,portaloo_asks_centre_small_infrastructure_head_crane,buildings_people_rubble_building_broken_collapsed_arm,people_pm_homes_government_june_show_part,recovery_cera_damage_eqc_prime_rebuilding_back,red_city_areas_house_black_move_liquefaction,people_called_replies_refugees_ken_ring_couple_heading,aftershocks_word_aftershock_magnitude_liquefaction_continuing_fight,insurance_huge_hit_version_companies_words_june,city_council_tony_marryatt_mayor_comments_pay_rise_public,cup_rugby_world_world_damage_auckland_decision_rugby,business_red_zone_cbd_buildings_large_words_owners,city_rebuild_buildings_heading_house_rebuilding_title,mayor_toilet_standing_anderton_paper_wife_toilets,march_news_japan_port_moon_day_tsunami,finance_government_billion_reading_cost_south_damage,great_pike_river_south_island_weather_snow_aftershocks_represents
DCDL-0029375,14.3827699018539,mayor_toilet_standing_anderton_paper_wife_toilets,0.382769901853871,09/09/2010,2010-09,Wellingtonian (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.273718647764449,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.32824427480916,0.00109051254089422,0.00109051254089422,0.382769901853871,0.00109051254089422,0.00109051254089422,0.00109051254089422
NOT-ATL-1,7.84172661870504,people_called_replies_refugees_ken_ring_couple_heading,0.841726618705036,06/09/2010,2010-09,New Zealand herald (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00239808153477218,0.00239808153477218,0.122302158273381,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.841726618705036,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218
NOT-ATL-10,7.85867237687366,people_called_replies_refugees_ken_ring_couple_heading,0.858672376873662,09/09/2010,2010-09,Timaru herald (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.858672376873662,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.109207708779443,0.00214132762312634,0.00214132762312634
NOT-ATL-11,1.69585253456221,aftershocks_appears_holds_economy_bank_rate_made,0.695852534562212,10/09/2010,2010-09,Press (Christchurch, N.Z.) (Newspaper),2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.695852534562212,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.235023041474654,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558
NOT-ATL-12,5.58220502901354,recovery_cera_damage_eqc_prime_rebuilding_back,0.58220502901354,11/09/2010,2010-09,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.58220502901354,0.00193423597678917,0.388781431334623,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917
NOT-ATL-13,7.796817625459,people_called_replies_refugees_ken_ring_couple_heading,0.796817625458996,14/09/2010,2010-09,Timaru herald (Newspaper),0,0,1,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.184822521419829,0.00122399020807834,0.796817625458996,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834
NOT-ATL-14,2.79541446208113,portaloo_asks_centre_small_infrastructure_head_crane,0.795414462081129,12/09/2010,2010-09,Sunday star times (Newspaper),0,0,1,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.0017636684303351,0.795414462081129,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.08994708994709,0.0017636684303351,0.08994708994709,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
NOT-ATL-15,11.4114441416894,cup_rugby_world_world_damage_auckland_decision_rugby,0.411444141689373,11/09/2010,2010-09,Timaru herald (Newspaper),2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.138964577656676,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.411444141689373,0.00272479564032698,0.00272479564032698,0.411444141689373,0.00272479564032698,0.00272479564032698,0.00272479564032698
NOT-ATL-16,14.9616306954436,mayor_toilet_standing_anderton_paper_wife_toilets,0.961630695443645,12/09/2010,2010-09,New Zealand herald (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.961630695443645,0.00239808153477218,0.00239808153477218,0.00239808153477218
NOT-ATL-17,3.88359788359788,buildings_people_rubble_building_broken_collapsed_arm,0.883597883597884,09/09/2010,2010-09,Press (Christchurch, N.Z.) (Newspaper),1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.0017636684303351,0.0017636684303351,0.883597883597884,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.08994708994709,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
NOT-ATL-18,4.55927475592748,people_pm_homes_government_june_show_part,0.559274755927476,16/09/2010,2010-09,Wellingtonian (Newspaper),1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.559274755927476,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.350069735006973,0.00139470013947001,0.0711297071129707,0.00139470013947001
NOT-ATL-19,8.96573875802998,aftershocks_word_aftershock_magnitude_liquefaction_continuing_fight,0.965738758029979,08/09/2010,2010-09,Otago daily times (Newspaper),0,0,0,0,0,"South Canterbury Finance Ltd (name_authority)",0,0,0,0,0,0,0,0,1,0,0,0,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.965738758029979,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634
NOT-ATL-2,14.752808988764,mayor_toilet_standing_anderton_paper_wife_toilets,0.752808988764045,07/09/2010,2010-09,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"Parker, Robert John (Sir), 1953- (name_authority)",0,0,0,1,0,0,0,0,0,0,0,0,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.752808988764045,0.00374531835205993,0.00374531835205993,0.191011235955056
NOT-ATL-20,7.64353041988003,people_called_replies_refugees_ken_ring_couple_heading,0.643530419880034,24/09/2010,2010-09,Press (Christchurch, N.Z.) (Newspaper),0,1,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.0865467009425878,0.643530419880034,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.0437017994858612,0.000856898029134533,0.215081405312768,0.000856898029134533,0.000856898029134533,0.000856898029134533
NOT-ATL-21,17.5476839237057,great_pike_river_south_island_weather_snow_aftershocks_represents,0.547683923705722,08/01/2011,2011-01,Timaru herald (Newspaper),0,0,0,0,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00272479564032698,0.00272479564032698,0.138964577656676,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.138964577656676,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.138964577656676,0.00272479564032698,0.00272479564032698,0.547683923705722
NOT-ATL-22,13.6839237057221,city_rebuild_buildings_heading_house_rebuilding_title,0.683923705722071,27/02/2011,2011-02,Sunday star times (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.138964577656676,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.683923705722071,0.138964577656676,0.00272479564032698,0.00272479564032698,0.00272479564032698
NOT-ATL-23,9.64453961456103,insurance_huge_hit_version_companies_words_june,0.644539614561028,14/06/2011,2011-06,Otago daily times (Newspaper),0,0,0,0,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.323340471092077,0.644539614561028,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634
NOT-ATL-24,13.5880052151239,city_rebuild_buildings_heading_house_rebuilding_title,0.588005215123859,24/03/2011,2011-03,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.392438070404172,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.588005215123859,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791
NOT-ATL-25,7.48201438848921,people_called_replies_refugees_ken_ring_couple_heading,0.482014388489209,12/02/2011,2011-02,Timaru herald (Newspaper),0,0,1,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.482014388489209,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.482014388489209,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218
NOT-ATL-26,3.9740680713128,buildings_people_rubble_building_broken_collapsed_arm,0.974068071312804,27/02/2011,2011-02,New Zealand herald (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00162074554294976,0.00162074554294976,0.974068071312804,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
NOT-ATL-27,13.565543071161,city_rebuild_buildings_heading_house_rebuilding_title,0.565543071161049,06/03/2011,2011-03,New Zealand herald (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.378277153558052,0.00374531835205993,0.00374531835205993,0.565543071161049,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993
NOT-ATL-28,13.7072310405644,city_rebuild_buildings_heading_house_rebuilding_title,0.707231040564374,12/03/2011,2011-03,Timaru herald (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.2663139329806,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.707231040564374,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
NOT-ATL-29,1.43040685224839,aftershocks_appears_holds_economy_bank_rate_made,0.430406852248394,27/03/2011,2011-03,New Zealand herald (Newspaper),0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.430406852248394,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.21627408993576,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.109207708779443,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.21627408993576,0.00214132762312634
NOT-ATL-3,14.5822050290135,mayor_toilet_standing_anderton_paper_wife_toilets,0.58220502901354,07/09/2010,2010-09,New Zealand herald (Newspaper),0,0,0,0,0,"Parker, Robert John (Sir), 1953- (name_authority)",0,0,0,1,0,0,0,0,0,0,0,0,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.0986460348162476,0.00193423597678917,0.292069632495164,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.58220502901354,0.00193423597678917,0.00193423597678917,0.00193423597678917
NOT-ATL-30,4.52623688155922,people_pm_homes_government_june_show_part,0.52623688155922,28/02/2011,2011-02,Dominion post (Newspaper),1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.151424287856072,0.00149925037481259,0.00149925037481259,0.52623688155922,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.301349325337331,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259
NOT-ATL-31,12.6499189627229,business_red_zone_cbd_buildings_large_words_owners,0.649918962722852,05/03/2011,2011-03,Dominion post (Newspaper),0,0,0,0,0,"Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.649918962722852,0.00162074554294976,0.00162074554294976,0.325769854132901,0.00162074554294976,0.00162074554294976
NOT-ATL-32,16.7218225419664,finance_government_billion_reading_cost_south_damage,0.721822541966427,08/03/2011,2011-03,Dominion post (Newspaper),0,0,0,0,0,"English, Simon William (Hon), 1961- (name_authority)",0,0,0,0,0,1,0,0,0,0,0,0,0.122302158273381,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.122302158273381,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.721822541966427,0.00239808153477218
NOT-ATL-33,6.47634069400631,red_city_areas_house_black_move_liquefaction,0.476340694006309,09/03/2011,2011-03,Dominion post (Newspaper),0,0,0,0,0,"Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,0.160883280757098,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.476340694006309,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.318611987381703,0.00315457413249211,0.00315457413249211
NOT-ATL-34,11.9834539813857,cup_rugby_world_world_damage_auckland_decision_rugby,0.983453981385729,17/03/2011,2011-03,Dominion post (Newspaper),0,0,0,0,0,"AMI Stadium (Christchurch, N.Z.) (name_authority)",0,0,0,0,0,0,0,0,0,0,0,0,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.983453981385729,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193
NOT-ATL-35,13.4426807760141,city_rebuild_buildings_heading_house_rebuilding_title,0.442680776014109,08/03/2011,2011-03,Marlborough Express (Newspaper),0,0,0,0,0,"Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,0.0017636684303351,0.0017636684303351,0.178130511463845,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.442680776014109,0.354497354497354,0.0017636684303351,0.0017636684303351,0.0017636684303351
NOT-ATL-36,11.7249224405377,cup_rugby_world_world_damage_auckland_decision_rugby,0.724922440537746,17/03/2011,2011-03,Marlborough Express (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.207859358841779,0.724922440537746,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.0527404343329886
NOT-ATL-37,17.4068071312804,great_pike_river_south_island_weather_snow_aftershocks_represents,0.406807131280389,04/03/2011,2011-03,Marlborough Express (Newspaper),0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.244732576985413,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.325769854132901,0.406807131280389
NOT-ATL-38,14.5822050290135,mayor_toilet_standing_anderton_paper_wife_toilets,0.58220502901354,18/03/2011,2011-03,Marlborough Express (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00193423597678917,0.292069632495164,0.0986460348162476,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.58220502901354,0.00193423597678917,0.00193423597678917,0.00193423597678917
NOT-ATL-39,7.91921664626683,people_called_replies_refugees_ken_ring_couple_heading,0.91921664626683,21/03/2011,2011-03,Marlborough Express (Newspaper),0,0,0,0,0,"Ring, Ken, 194?- (name_authority)",1,0,0,0,0,0,0,1,0,0,0,0,0.00122399020807834,0.0624235006119951,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.91921664626683,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834
NOT-ATL-4,7.48549323017408,people_called_replies_refugees_ken_ring_couple_heading,0.485493230174081,07/09/2010,2010-09,Listener (Serial),2,0,0,0,0,"Key, John Phillip (Rt Hon), 1961- (name_authority)",0,0,1,0,0,0,0,0,0,0,0,0,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.485493230174081,0.00193423597678917,0.0986460348162476,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.388781431334623,0.00193423597678917
NOT-ATL-40,16.489539748954,finance_government_billion_reading_cost_south_damage,0.489539748953975,08/04/2011,2011-04,Marlborough Express (Newspaper),0,0,0,1,0,"Key, John Phillip (Rt Hon), 1961- (name_authority) # AMI Insurance (name_authority)",0,0,1,0,0,0,0,0,0,0,1,0,0.00139470013947001,0.0711297071129707,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.0711297071129707,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.350069735006973,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.489539748953975,0.00139470013947001
NOT-ATL-41,13.4878444084279,city_rebuild_buildings_heading_house_rebuilding_title,0.487844408427877,13/04/2011,2011-04,Marlborough Express (Newspaper),0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00162074554294976,0.0826580226904376,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.0826580226904376,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.487844408427877,0.00162074554294976,0.00162074554294976,0.325769854132901,0.00162074554294976
NOT-ATL-42,11.822514379622,cup_rugby_world_world_damage_auckland_decision_rugby,0.822514379622021,16/05/2011,2011-05,Marlborough Express (Newspaper),0,0,0,0,0,"Auckland City (place_authority)",0,0,0,0,0,0,0,0,0,0,0,0,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.822514379622021,0.000821692686935086,0.165160230073952,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086
NOT-ATL-43,9.58220502901354,insurance_huge_hit_version_companies_words_june,0.58220502901354,29/06/2011,2011-06,Marlborough Express (Newspaper),0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0.292069632495164,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.0986460348162476,0.00193423597678917,0.58220502901354,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917
NOT-ATL-44,12.4068071312804,business_red_zone_cbd_buildings_large_words_owners,0.406807131280389,28/06/2011,2011-06,Marlborough Express (Newspaper),0,0,0,0,0,"Key, John Phillip (Rt Hon), 1961- (name_authority)",0,0,1,0,0,0,0,0,0,0,0,0,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.163695299837925,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.406807131280389,0.406807131280389,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
NOT-ATL-45,12.5417895771878,business_red_zone_cbd_buildings_large_words_owners,0.541789577187807,24/06/2011,2011-06,Marlborough Express (Newspaper),0,0,0,0,0,"Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.0501474926253687,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.541789577187807,0.394296951819076,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877
NOT-ATL-46,6.53747323340471,red_city_areas_house_black_move_liquefaction,0.537473233404711,22/06/2011,2011-06,Marlborough Express (Newspaper),0,0,0,0,0,"Key, John Phillip (Rt Hon), 1961- (name_authority)",0,0,1,0,0,0,0,0,0,0,0,0,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.537473233404711,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.430406852248394,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634
NOT-ATL-47,11.5308641975309,cup_rugby_world_world_damage_auckland_decision_rugby,0.530864197530864,15/06/2011,2011-06,Marlborough Express (Newspaper),0,0,1,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.178130511463845,0.0017636684303351,0.2663139329806,0.0017636684303351,0.530864197530864,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
NOT-ATL-48,9.72182254196643,insurance_huge_hit_version_companies_words_june,0.721822541966427,14/06/2011,2011-06,Marlborough Express (Newspaper),0,0,1,0,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.122302158273381,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.721822541966427,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.122302158273381
NOT-ATL-49,7.89303079416532,people_called_replies_refugees_ken_ring_couple_heading,0.893030794165316,01/06/2011,2011-06,Marlborough Express (Newspaper),0,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.893030794165316,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.0826580226904376
NOT-ATL-5,5.43589743589744,recovery_cera_damage_eqc_prime_rebuilding_back,0.435897435897436,08/09/2010,2010-09,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.435897435897436,0.00854700854700855,0.435897435897436,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855
NOT-ATL-50,2.98255179934569,portaloo_asks_centre_small_infrastructure_head_crane,0.982551799345692,11/01/2011,2011-01,Press (Christchurch, N.Z.) (Newspaper),0,1,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00109051254089422,0.982551799345692,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422
NOT-ATL-51,13.9690522243714,city_rebuild_buildings_heading_house_rebuilding_title,0.969052224371373,23/08/2011,2011-08,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.969052224371373,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917
NOT-ATL-52,7.36842105263158,people_called_replies_refugees_ken_ring_couple_heading,0.368421052631579,13/09/2011,2011-09,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.368421052631579,0.00122399020807834,0.368421052631579,0.00122399020807834,0.246022031823745,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834
