term,ναῦς_πρός_πλέω_ὡς_ναυμαχία_ἀθηναῖοι_πολύς,ἄλλος_πολύς_πόλις_νῦν_οἰκέω_ἔχω_πρότερος,ὡς_πολύς_πρότερος_χωρέω_σφεῖς_τις_πρός,ὁπλίτης_ἄλλος_ναῦς_ἀθηναίων_δ_σύμμαχος_τριακόσιοι,τις_ὅς_πολύς_ἔχω_πρός_ἄλλος_γίγνομαι,ὡς_τις_ἄλλος_λέγω_ὅστις_σφεῖς_δῆμος,ὡς_πόλις_σφεῖς_τις_ἀθηναίων_βούλομαι_δ,ἐπ_ἀθηναῖοι_ἀναχωρέω_ἵστημι_οἶκος_ναῦς_τροπαῖος,πολύς_ἄλλος_ναῦς_πᾶς_μέγας_τις_γίγνομαι,ἱερός_τις_ὅς_χράω_γίγνομαι_ὡς_πόλις,σύμμαχος_σπονδή_ποιέω_πρός_σφεῖς_γίγνομαι_πόλεμος,τεῖχος_ὅς_πρός_τις_ἔχω_θάλασσα_πόλις,γίγνομαι_βασιλεύς_πόλεμος_τελευτάω_ἔτος_πρότερος_χειμών,ναῦς_ὡς_ὅς_πλέω_ἄλλος_χάω_ἀφικνέομαι
μένδην,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.000344180647599509,1.03898478718475e-06,2.80995172502936e-06,0.000604174002112608,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
μετανίστημι,3.81638603508022e-06,0.000894666366469564,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.000298458549374407,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
μετάστασις,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000104937463505659,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.000415077590741715
μέτρον,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.00116401626148091,5.51638919229029e-06,4.1096791162546e-06
μηδισμός,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000208835942224134,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
μῆδοι,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.000591064970329709,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,0.00055715530842132,4.1096791162546e-06
μήδους,0.000194635687789091,0.000598419225254476,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.000161608223640431,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
μήθ,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.000636926528465229,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
μήθυμναν,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,5.29882241464221e-05,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.000620561546554445
μηθύμνης,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.000826045502367175
μιλησίους,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.000344180647599509,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.000620561546554445
μίνδαρος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.000826045502367175
μισθόω,3.81638603508022e-06,0.000302172084039389,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.000620561546554445
μοῖρα,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000208835942224134,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
μυριάς,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.000807138153139406,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
μυστικός,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,0.000564800296730902,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
ναυαρχία,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.000826045502367175
νεμέας,3.81638603508022e-06,5.92494282430175e-06,0.000550265824933338,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
νεώσοικος,0.000767093593051124,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
νίκη,0.000576274291297113,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.000298458549374407,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
νισαίᾳ,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,0.000604174002112608,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.000295347409629484,5.51638919229029e-06,4.1096791162546e-06
νοσέω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.000204796247811491,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,0.000832974768035834,4.1096791162546e-06
νότιος,3.81638603508022e-06,0.00119091350768465,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
οἴκαδε,3.81638603508022e-06,0.000598419225254476,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.00032004765858203,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
οἰκέτης,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.00116401626148091,5.51638919229029e-06,4.1096791162546e-06
οἰκοδομία,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.00032004765858203,0.000584903693579958,5.51638919229029e-06,4.1096791162546e-06
οἰκουμένη,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000208835942224134,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
οἰνιαδῶν,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.00117627781224031,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
ὀλοφύρομαι,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00147600934071583,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
ὀλύμπια,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.0011088428380502,0.000161608223640431,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
ὀλυμπίας,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00147600934071583,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
ὁμοιόω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000208835942224134,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
ὁπλιταγωγός,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.00101904466250051,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.000204796247811491,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
ὁπόθεν,3.81638603508022e-06,0.000894666366469564,2.73764092006636e-06,0.000344180647599509,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
ὁπόταν,0.000576274291297113,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.000161608223640431,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
ὀρθός,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.000636926528465229,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
ὅτ,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,0.000804231618706187,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
παραθαλάσσιος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.00117627781224031,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
παραλείπω,0.000194635687789091,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,0.000832974768035834,4.1096791162546e-06
παρανομία,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00147600934071583,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
παρατείχισμα,3.81638603508022e-06,5.92494282430175e-06,0.000550265824933338,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
παροικοδομέω,3.81638603508022e-06,5.92494282430175e-06,0.00041338377893002,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.000295347409629484,5.51638919229029e-06,4.1096791162546e-06
παχύς,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.00116401626148091,5.51638919229029e-06,4.1096791162546e-06
πεῖρα,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000208835942224134,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
πεισάνδρου,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,0.000564800296730902,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
πεισιστράτου,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00147600934071583,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
πελάγιος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.000826045502367175
πελοποννάσω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.000636926528465229,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
πεντηκόντορος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.000405576882920796,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.000415077590741715
περιβάλλω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.00116401626148091,5.51638919229029e-06,4.1096791162546e-06
περίλοιπος,0.000194635687789091,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.000298458549374407,0.000405576882920796,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
περίπολος,3.81638603508022e-06,5.92494282430175e-06,0.00041338377893002,6.74864014900997e-06,1.03898478718475e-06,0.000143307537976498,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
περιτείχισις,3.81638603508022e-06,5.92494282430175e-06,0.00041338377893002,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.000374509832718941,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
περιτειχισμός,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.000591064970329709,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.000584903693579958,5.51638919229029e-06,4.1096791162546e-06
πίμπλημι,3.81638603508022e-06,5.92494282430175e-06,0.00041338377893002,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.000374509832718941,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
πλειστοάνακτος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,0.00110879422765035,4.1096791162546e-06
πλεονεξία,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000208835942224134,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
πλησιόχωρος,3.81638603508022e-06,0.000302172084039389,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.00088367139128501,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
πολεμόω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.000636926528465229,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
πολλαπλάσιος,3.81638603508022e-06,5.92494282430175e-06,0.000550265824933338,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
πολλαχόθεν,3.81638603508022e-06,0.000894666366469564,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.000298458549374407,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
πονηρία,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,0.000564800296730902,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
πόρος,3.81638603508022e-06,0.000598419225254476,0.000276501732926702,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
ποτειδεᾶται,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,0.000804231618706187,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
πρασιά,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.00117627781224031,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
πρό-κλάω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.001356476669951,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
προεργάζομαι,0.000385454989543102,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,0.000283805124227966,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
πρόκειμαι,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000208835942224134,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
προσελαύνω,3.81638603508022e-06,5.92494282430175e-06,0.000276501732926702,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.000591064970329709,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
προσκτάομαι,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000208835942224134,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
πρόσοικος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.000344180647599509,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.000606357518030101,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
πρόσφορος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000208835942224134,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
προφασίζομαι,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,0.000283805124227966,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.000415077590741715
πρύτανις,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,0.000564800296730902,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
πρῷρα,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.00116401626148091,5.51638919229029e-06,4.1096791162546e-06
πυθίου,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00147600934071583,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
πυθόδωρος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.001356476669951,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
πύρρα,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,0.000404116385519029,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.000415077590741715
ῥεῦμα,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.00116401626148091,5.51638919229029e-06,4.1096791162546e-06
σελήνη,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.000807138153139406,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
σελινοῦντα,3.81638603508022e-06,0.00119091350768465,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
σελινούντιοι,3.81638603508022e-06,0.000302172084039389,0.00041338377893002,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
σικελοὶ,3.81638603508022e-06,0.00119091350768465,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
σικυών,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.00117627781224031,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
