term,king_war_lacedaemonians_allies_athenians_son_country,athenians_city_arms_temple_death_commons_day,hundred_infantry_heavy_ships_thousand_son_athenians,wall_athenians_town_city_sea_place_army,athenians_lacedaemonians_treaty_allies_lacedaemon_alliance_athens,sicily_war_syracusans_allies_athenians_syracuse_country,athenians_enemy_syracusans_ships_battle_army_men,war_men_good_city_present_power_country,ships_fleet_athenians_sailed_sea_peloponnesians_put,athenians_alcibiades_tissaphernes_son_envoys_lacedaemonians_government,enemy_sea_athenians_force_war_land_numbers,country_athenians_allies_territory_lacedaemonians_town_city
encouraging,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,0.000394731699691249,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.000167174746779428,0.000224353334506423
engine,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,0.000690436933223413,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
enterprises,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.000658865178483627,4.39908499032201e-06
entrusted,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,0.000175185490519373,0.000537137165623221,3.27793621136133e-06,4.39908499032201e-06
epidaurian,4.68011419478635e-06,5.65706850709962e-06,0.000776868858362916,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,0.000175185490519373,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
equip,4.68011419478635e-06,5.65706850709962e-06,0.0010341102021917,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
equipping,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,0.000714997154240182,3.27793621136133e-06,4.39908499032201e-06
erineus,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,0.000394731699691249,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,0.00034693597142072,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
erythraeans,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,0.000690436933223413,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
erythraeid,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,0.000690436933223413,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
establishing,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,0.000682732739521635,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.000167174746779428,4.39908499032201e-06
eurystheus,0.000940702953152057,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
euthydemus,4.68011419478635e-06,5.65706850709962e-06,0.0010341102021917,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
euxine,0.000940702953152057,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
exasperated,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,0.000230591852421214,2.84115123448021e-06,0.000238539066696155,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
excitement,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,0.000571071398130523,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
exclude,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000159552620770276,3.43500961802693e-06,0.000359277177006261,3.27793621136133e-06,4.39908499032201e-06
excluded,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.00052885962454469,0.000230591852421214,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
exhausted,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000317525512622034,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
exiled,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,0.000682732739521635,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,0.000224353334506423
existence,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.000703978705519753,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
exploit,4.68011419478635e-06,0.000288510493862081,5.1448268765756e-06,0.000199319967170829,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.000331071557347494,4.39908499032201e-06
extravagant,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,0.00034693597142072,3.55719977233921e-06,0.000331071557347494,4.39908499032201e-06
facilities,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,0.000908803183071845,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
facing,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,8.05661748443967e-05,0.000518686452322066,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
fame,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000317525512622034,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
features,4.68011419478635e-06,0.00113707076992702,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
fellows,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000317525512622034,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
fewer,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,0.000286956274682501,0.000159552620770276,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
fidelity,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,0.000230591852421214,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,0.000537137165623221,3.27793621136133e-06,4.39908499032201e-06
fill,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,0.000230591852421214,0.000144898712958491,1.57972891851758e-06,3.43500961802693e-06,0.000359277177006261,3.27793621136133e-06,4.39908499032201e-06
firmly,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,0.000359277177006261,0.000331071557347494,4.39908499032201e-06
fitting,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.000178621462594564,4.52140887100421e-06,2.84115123448021e-06,0.000238539066696155,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
flocked,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,0.000884216083054725
flows,0.000940702953152057,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
foreseeing,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000159552620770276,3.43500961802693e-06,0.000359277177006261,3.27793621136133e-06,4.39908499032201e-06
forgotten,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000159552620770276,3.43500961802693e-06,0.0001814171883893,3.27793621136133e-06,0.000224353334506423
formation,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000238539066696155,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,0.000224353334506423
founding,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,0.000908803183071845,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
fraction,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.000658865178483627,4.39908499032201e-06
freely,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.000353740543569627,4.52140887100421e-06,0.000286956274682501,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
frighten,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000317525512622034,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
fruits,4.68011419478635e-06,0.000288510493862081,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000238539066696155,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
fulfil,0.000940702953152057,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
funeral,0.000706697243412739,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,8.05661748443967e-05,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
furlongs,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,0.000394731699691249,3.50238161950126e-06,4.52140887100421e-06,0.000286956274682501,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
geraneia,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,0.000884216083054725
gladly,4.68011419478635e-06,5.65706850709962e-06,0.000262386170705356,3.90823465040841e-06,0.000178621462594564,4.52140887100421e-06,2.84115123448021e-06,0.000159552620770276,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
gongylus,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,0.000714997154240182,3.27793621136133e-06,4.39908499032201e-06
governed,4.68011419478635e-06,0.00113707076992702,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
governments,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.000178621462594564,0.000456662295971425,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.000167174746779428,4.39908499032201e-06
grief,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000238539066696155,3.43500961802693e-06,3.55719977233921e-06,0.000167174746779428,4.39908499032201e-06
happily,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000238539066696155,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,0.000224353334506423
harmed,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000317525512622034,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
hauled,4.68011419478635e-06,5.65706850709962e-06,0.000262386170705356,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,0.000518686452322066,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
hauling,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,0.000286956274682501,1.57972891851758e-06,0.00034693597142072,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
hazard,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.000658865178483627,4.39908499032201e-06
heat,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000317525512622034,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
helmsmen,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,0.000571071398130523,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
hereditary,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000317525512622034,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
hermon,4.68011419478635e-06,5.65706850709962e-06,0.000262386170705356,3.90823465040841e-06,3.50238161950126e-06,0.000230591852421214,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,0.000359277177006261,3.27793621136133e-06,4.39908499032201e-06
holy,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.000353740543569627,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.000331071557347494,4.39908499032201e-06
honourable,4.68011419478635e-06,0.000571363919217062,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,0.000144898712958491,1.57972891851758e-06,3.43500961802693e-06,0.0001814171883893,3.27793621136133e-06,4.39908499032201e-06
hot,4.68011419478635e-06,0.000288510493862081,5.1448268765756e-06,0.000394731699691249,3.50238161950126e-06,4.52140887100421e-06,0.000144898712958491,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
idle,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,0.00059014343221167,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.000167174746779428,4.39908499032201e-06
ilium,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,0.000908803183071845,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
illyrians,0.000706697243412739,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,0.000230591852421214,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
imbrians,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,0.000908803183071845,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
impending,0.000940702953152057,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
impracticable,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,0.000394731699691249,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000159552620770276,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
impressed,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,8.05661748443967e-05,3.43500961802693e-06,3.55719977233921e-06,0.00049496836791556,4.39908499032201e-06
incited,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,0.000682732739521635,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,0.0001814171883893,3.27793621136133e-06,4.39908499032201e-06
incursion,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,0.000884216083054725
individually,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000317525512622034,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
inflict,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000317525512622034,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
inflicted,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000159552620770276,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,0.000444307584022523
influenced,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000317525512622034,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
informer,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,0.000714997154240182,3.27793621136133e-06,4.39908499032201e-06
inscribed,4.68011419478635e-06,0.00113707076992702,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
insisting,4.68011419478635e-06,5.65706850709962e-06,0.000262386170705356,3.90823465040841e-06,0.000178621462594564,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,0.000359277177006261,3.27793621136133e-06,4.39908499032201e-06
inspire,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.000658865178483627,4.39908499032201e-06
instigation,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,0.000175185490519373,3.55719977233921e-06,0.00049496836791556,4.39908499032201e-06
instituted,0.000706697243412739,0.000288510493862081,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
insult,4.68011419478635e-06,0.00113707076992702,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
interrupt,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,0.00078555516473209,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
intolerable,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,0.000199319967170829,3.50238161950126e-06,0.000456662295971425,2.84115123448021e-06,8.05661748443967e-05,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
involve,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.000353740543569627,4.52140887100421e-06,2.84115123448021e-06,0.000159552620770276,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
irregularly,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,0.000429013836406512,1.57972891851758e-06,0.000175185490519373,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
irritated,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,0.000714997154240182,3.27793621136133e-06,4.39908499032201e-06
isolation,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000317525512622034,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
issued,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,0.000682732739521635,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,0.000224353334506423
jealously,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000159552620770276,0.00034693597142072,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
junction,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,0.00059014343221167,0.000178621462594564,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
justify,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.000658865178483627,4.39908499032201e-06
kindness,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,0.000144898712958491,0.000238539066696155,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
kinsfolk,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,0.000908803183071845,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
laden,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,0.000456662295971425,2.84115123448021e-06,1.57972891851758e-06,0.00034693597142072,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
largely,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000317525512622034,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
leads,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000317525512622034,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
lemnians,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,0.000908803183071845,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
lepreans,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.000703978705519753,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
lesson,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000317525512622034,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
license,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000317525512622034,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
